x,y,z
884,862,3157
839,840,3157
854,833,3129
876,833,3129
890,825,3101
911,825,3101
933,825,3101
825,825,3186
839,818,3157
846,803,3101
860,796,3073
881,796,3073
903,796,3073
933,803,3101
938,789,3046
934,769,2967
817,796,3157
824,782,3101
838,775,3073
860,775,3073
881,775,3073
903,775,3073
925,775,3073
946,775,3073
803,760,3101
817,753,3073
838,753,3073
860,753,3073
881,753,3073
903,753,3073
925,753,3073
946,753,3073
968,753,3073
803,738,3101
824,738,3101
838,732,3073
852,725,3046
874,725,3046
895,725,3046
925,732,3073
946,732,3073
968,732,3073
810,723,3129
817,710,3073
831,704,3046
852,704,3046
874,704,3046
903,710,3073
925,710,3073
955,716,3101
968,710,3073
817,707,3157
824,695,3101
831,682,3046
852,682,3046
874,682,3046
895,682,3046
925,688,3073
946,688,3073
968,688,3073
824,673,3101
838,667,3073
852,661,3046
874,661,3046
895,661,3046
916,661,3046
946,667,3073
968,667,3073
795,645,3073
832,657,3129
846,651,3101
860,645,3073
874,640,3046
903,645,3073
925,645,3073
946,645,3073
832,635,3129
854,635,3129
860,624,3073
874,618,3046
903,624,3073
925,624,3073
946,624,3073
985,635,3129
832,613,3129
854,613,3129
860,602,3073
881,602,3073
903,602,3073
925,602,3073
955,608,3101
985,613,3129
998,608,3101
1011,602,3073
1032,602,3073
876,591,3129
898,591,3129
919,591,3129
933,586,3101
955,586,3101
976,586,3101
1007,591,3129
1020,586,3101
1032,581,3073
1044,576,3046
1066,576,3046
1059,561,2967
876,569,3129
906,575,3157
919,569,3129
933,564,3101
955,564,3101
976,564,3101
989,559,3073
1011,559,3073
1014,549,3019
1035,549,3019
1056,549,3019
1077,549,3019
1098,549,3019
892,558,3186
906,552,3157
928,552,3157
941,548,3129
963,548,3129
968,538,3073
980,533,3046
1002,533,3046
1014,528,3019
1026,524,2993
1047,524,2993
1068,524,2993
1080,519,2967
1110,524,2993
894,551,3277
908,545,3246
914,535,3186
919,526,3129
941,526,3129
955,521,3101
968,516,3073
980,512,3046
993,507,3019
1014,507,3019
1026,503,2993
1047,503,2993
1059,498,2967
1080,498,2967
1110,503,2993
871,528,3277
894,528,3277
892,513,3186
906,508,3157
911,499,3101
925,495,3073
946,495,3073
959,490,3046
972,486,3019
993,486,3019
1014,486,3019
1035,486,3019
1047,482,2993
1059,478,2967
1080,478,2967
1110,482,2993
1141,486,3019
857,510,3309
880,510,3309
886,500,3246
892,491,3186
898,482,3129
911,477,3101
925,473,3073
938,469,3046
951,465,3019
972,465,3019
993,465,3019
1014,465,3019
1026,461,2993
1038,457,2967
1059,457,2967
1080,457,2967
1100,457,2967
1131,461,2993
857,486,3309
880,486,3309
869,468,3186
884,464,3157
890,456,3101
903,452,3073
925,452,3073
938,448,3046
951,444,3019
972,444,3019
993,444,3019
1005,440,2993
1026,440,2993
1038,436,2967
1059,436,2967
1080,436,2967
1100,436,2967
1131,440,2993
1162,444,3019
833,463,3309
857,463,3309
863,454,3246
869,446,3186
884,442,3157
890,434,3101
903,430,3073
925,430,3073
938,426,3046
951,423,3019
972,423,3019
984,419,2993
1005,419,2993
1026,419,2993
1038,415,2967
1059,415,2967
1080,415,2967
1100,415,2967
1131,419,2993
833,440,3309
848,436,3277
863,432,3246
869,424,3186
884,420,3157
890,412,3101
903,409,3073
925,409,3073
938,405,3046
951,401,3019
963,398,2993
993,401,3019
1014,401,3019
1026,398,2993
1038,394,2967
1050,391,2942
1080,394,2967
1100,394,2967
1112,391,2942
1132,391,2942
833,417,3309
848,413,3277
863,409,3246
869,401,3186
876,394,3129
890,391,3101
903,387,3073
916,384,3046
929,380,3019
942,377,2993
972,380,3019
993,380,3019
1014,380,3019
1026,377,2993
1038,374,2967
1059,374,2967
1080,374,2967
1100,374,2967
1102,367,2917
1123,367,2917
850,401,3373
848,390,3277
855,383,3216
861,376,3157
868,369,3101
881,366,3073
895,362,3046
916,362,3046
929,359,3019
951,359,3019
972,359,3019
984,356,2993
1005,356,2993
1026,356,2993
1038,353,2967
1059,353,2967
1080,353,2967
1091,350,2942
1102,347,2917
1123,347,2917
858,381,3406
848,367,3277
855,360,3216
854,350,3129
860,344,3073
881,344,3073
903,344,3073
916,341,3046
938,341,3046
951,338,3019
972,338,3019
984,335,2993
1005,335,2993
1026,335,2993
1038,332,2967
1059,332,2967
1070,329,2942
1091,329,2942
1112,329,2942
1132,329,2942
850,354,3373
832,337,3216
847,334,3186
861,331,3157
876,328,3129
890,325,3101
903,322,3073
916,320,3046
938,320,3046
951,317,3019
972,317,3019
993,317,3019
1005,314,2993
1035,317,3019
1047,314,2993
1059,311,2967
1070,309,2942
1091,309,2942
1121,311,2967
1142,311,2967
842,337,3440
833,324,3309
832,315,3216
847,312,3186
861,309,3157
868,304,3101
881,301,3073
903,301,3073
916,298,3046
929,296,3019
951,296,3019
972,296,3019
993,296,3019
1014,296,3019
1035,296,3019
1047,293,2993
1059,291,2967
1070,288,2942
1091,288,2942
1121,291,2967
1142,291,2967
825,298,3277
840,295,3246
847,290,3186
861,287,3157
868,282,3101
881,279,3073
895,277,3046
916,277,3046
929,274,3019
951,274,3019
972,274,3019
993,274,3019
1014,274,3019
1026,272,2993
1056,274,3019
1068,272,2993
1080,270,2967
1091,267,2942
1112,267,2942
1132,267,2942
818,272,3246
840,272,3246
847,267,3186
854,263,3129
868,260,3101
881,258,3073
895,256,3046
916,256,3046
929,253,3019
942,251,2993
963,251,2993
984,251,2993
1014,253,3019
1035,253,3019
1066,256,3046
1077,253,3019
1080,249,2967
1091,247,2942
1102,245,2917
1142,249,2967
818,250,3246
840,250,3246
847,245,3186
854,241,3129
868,238,3101
881,236,3073
895,234,3046
916,234,3046
929,232,3019
951,232,3019
972,232,3019
984,230,2993
1014,232,3019
1044,234,3046
1066,234,3046
1077,232,3019
1080,228,2967
1091,226,2942
1102,224,2917
1132,226,2942
825,229,3277
840,227,3246
847,223,3186
854,219,3129
876,219,3129
881,215,3073
895,213,3046
916,213,3046
929,211,3019
951,211,3019
972,211,3019
993,211,3019
1014,211,3019
1044,213,3046
1056,211,3019
1068,209,2993
1070,206,2942
1082,204,2917
1112,206,2942
1123,204,2917
833,208,3309
840,204,3246
847,200,3186
861,199,3157
868,195,3101
881,193,3073
903,193,3073
916,192,3046
929,190,3019
951,190,3019
972,190,3019
993,190,3019
1014,190,3019
1035,190,3019
1056,190,3019
1059,187,2967
1061,183,2917
1073,182,2893
1102,183,2917
1123,183,2917
841,187,3341
840,181,3246
847,178,3186
861,176,3157
868,173,3101
881,172,3073
895,170,3046
908,169,3019
921,167,2993
942,167,2993
963,167,2993
993,169,3019
1014,169,3019
1035,169,3019
1047,167,2993
1059,166,2967
1061,163,2917
1082,163,2917
1093,162,2893
1113,162,2893
858,167,3406
840,159,3246
847,156,3186
861,154,3157
868,152,3101
874,149,3046
895,149,3046
916,149,3046
929,148,3019
951,148,3019
972,148,3019
993,148,3019
1014,148,3019
1035,148,3019
1056,148,3019
1050,144,2942
1061,143,2917
1073,141,2893
1093,141,2893
866,144,3440
848,137,3277
847,133,3186
861,132,3157
868,130,3101
881,129,3073
895,128,3046
908,126,3019
929,126,3019
951,126,3019
972,126,3019
993,126,3019
1014,126,3019
1035,126,3019
1056,126,3019
1059,124,2967
1053,121,2893
1073,121,2893
1093,121,2893
859,122,3510
866,120,3440
857,115,3309
847,111,3186
861,110,3157
868,108,3101
881,107,3073
895,106,3046
908,105,3019
929,105,3019
942,104,2993
963,104,2993
984,104,2993
1005,104,2993
1026,104,2993
1038,103,2967
1050,103,2942
1044,100,2869
1073,101,2893
1084,100,2869
851,97,3475
866,96,3440
882,95,3406
855,90,3216
861,88,3157
868,86,3101
881,86,3073
895,85,3046
916,85,3046
929,84,3019
942,83,2993
963,83,2993
984,83,2993
996,83,2967
1026,83,2993
1038,83,2967
1032,81,2893
1044,80,2869
1064,80,2869
851,73,3475
866,72,3440
882,71,3406
871,68,3277
869,66,3186
876,65,3129
890,65,3101
903,64,3073
916,64,3046
929,63,3019
942,62,2993
963,62,2993
984,62,2993
1014,63,3019
1035,63,3019
1038,62,2967
1032,60,2893
1044,60,2869
1064,60,2869
843,49,3546
851,48,3475
866,48,3440
865,46,3341
863,45,3246
878,45,3216
892,44,3186
898,43,3129
903,43,3073
916,42,3046
938,42,3046
959,42,3046
972,42,3019
993,42,3019
1023,42,3046
1035,42,3019
1012,40,2893
1024,40,2869
1044,40,2869
1082,40,2917
843,24,3546
851,24,3475
866,24,3440
857,23,3309
863,22,3246
869,22,3186
884,22,3157
890,21,3101
903,21,3073
925,21,3073
938,21,3046
959,21,3046
980,21,3046
1002,21,3046
1014,21,3019
1000,20,2917
1004,20,2869
1024,20,2869
1044,20,2869
1130,21,3046
843,0,3546
859,0,3510
884,0,3510
840,0,3246
855,0,3216
869,0,3186
876,0,3129
890,0,3101
903,0,3073
916,0,3046
938,0,3046
959,0,3046
980,0,3046
993,0,3019
988,0,2942
984,0,2869
1004,0,2869
1015,0,2845
1044,0,2869
1130,0,3046
810,-25,3510
843,-25,3546
868,-25,3546
832,-23,3216
855,-23,3216
869,-23,3186
876,-22,3129
881,-22,3073
903,-22,3073
916,-22,3046
929,-22,3019
951,-22,3019
972,-22,3019
993,-22,3019
988,-21,2942
984,-21,2869
995,-20,2845
1015,-20,2845
1044,-21,2869
1091,-21,2942
786,-50,3510
810,-50,3510
843,-50,3546
877,-51,3583
832,-46,3216
863,-46,3246
869,-45,3186
876,-44,3129
881,-44,3073
903,-44,3073
916,-43,3046
938,-43,3046
951,-43,3019
972,-43,3019
984,-42,2993
988,-42,2942
984,-41,2869
995,-40,2845
1015,-40,2845
1053,-41,2893
1100,-42,2967
786,-74,3510
810,-74,3510
843,-75,3546
877,-76,3583
840,-69,3246
863,-69,3246
878,-68,3216
876,-66,3129
881,-65,3073
903,-65,3073
916,-65,3046
929,-64,3019
942,-63,2993
963,-63,2993
984,-63,2993
996,-63,2967
975,-60,2845
995,-60,2845
1024,-61,2869
1053,-61,2893
1120,-64,3019
794,-100,3546
819,-100,3546
835,-99,3510
859,-99,3510
840,-91,3246
863,-91,3246
878,-91,3216
884,-89,3157
