x,y,z
550,757,3277
562,743,3216
585,743,3216
602,736,3186
486,707,3157
522,727,3246
540,721,3216
562,721,3216
579,714,3186
602,714,3186
624,714,3186
509,718,3309
522,704,3246
535,691,3186
557,691,3186
579,691,3186
602,691,3186
624,691,3186
646,691,3186
504,688,3277
522,682,3246
535,669,3186
552,663,3157
579,669,3186
602,669,3186
624,669,3186
646,669,3186
499,659,3246
522,659,3246
540,653,3216
552,641,3157
574,641,3157
602,647,3186
618,641,3157
646,647,3186
675,653,3216
509,649,3309
522,636,3246
540,630,3216
557,624,3186
579,624,3186
602,624,3186
618,619,3157
646,624,3186
509,625,3309
522,614,3246
535,602,3186
557,602,3186
579,602,3186
602,602,3186
624,602,3186
646,602,3186
669,602,3186
509,602,3309
527,596,3277
540,585,3216
557,580,3186
585,585,3216
602,580,3186
624,580,3186
652,585,3216
532,579,3309
545,568,3246
568,568,3246
590,568,3246
607,563,3216
630,563,3216
671,579,3309
701,585,3341
496,596,3546
515,590,3510
529,578,3440
543,567,3373
555,556,3309
573,551,3277
596,551,3277
613,545,3246
636,545,3246
678,561,3341
715,572,3406
739,572,3406
770,578,3440
786,572,3406
471,571,3546
481,554,3440
515,565,3510
535,559,3475
548,548,3406
555,533,3309
579,533,3309
596,528,3277
619,528,3277
648,533,3309
691,548,3406
715,548,3406
731,543,3373
762,548,3406
786,548,3406
810,548,3406
834,548,3406
446,546,3546
466,541,3510
486,535,3475
510,535,3475
535,535,3475
553,530,3440
572,524,3406
584,514,3341
602,510,3309
631,514,3341
667,524,3406
691,524,3406
715,524,3406
731,519,3373
762,524,3406
786,524,3406
802,519,3373
834,524,3406
850,519,3373
421,521,3546
442,516,3510
466,516,3510
486,511,3475
505,506,3440
529,506,3440
553,506,3440
572,501,3406
596,501,3406
613,496,3373
643,501,3406
667,501,3406
691,501,3406
715,501,3406
739,501,3406
762,501,3406
786,501,3406
810,501,3406
834,501,3406
858,501,3406
393,491,3510
417,491,3510
437,486,3475
462,486,3475
481,482,3440
505,482,3440
529,482,3440
553,482,3440
572,477,3406
596,477,3406
619,477,3406
643,477,3406
667,477,3406
684,472,3373
708,472,3373
739,477,3406
762,477,3406
786,477,3406
810,477,3406
834,477,3406
866,482,3440
900,486,3475
397,472,3546
417,467,3510
433,457,3440
457,457,3440
481,457,3440
500,453,3406
529,457,3440
553,457,3440
572,453,3406
590,448,3373
619,453,3406
643,453,3406
667,453,3406
684,448,3373
708,448,3373
739,453,3406
755,448,3373
779,448,3373
802,448,3373
834,453,3406
866,457,3440
900,462,3475
401,451,3583
417,442,3510
433,433,3440
462,438,3475
486,438,3475
505,433,3440
529,433,3440
553,433,3440
572,429,3406
596,429,3406
613,425,3373
643,429,3406
667,429,3406
684,425,3373
715,429,3406
739,429,3406
762,429,3406
779,425,3373
810,429,3406
834,429,3406
866,433,3440
891,433,3440
401,426,3583
421,422,3546
442,418,3510
462,413,3475
481,409,3440
505,409,3440
529,409,3440
548,405,3406
572,405,3406
596,405,3406
619,405,3406
643,405,3406
667,405,3406
684,401,3373
708,401,3373
739,405,3406
762,405,3406
786,405,3406
810,405,3406
834,405,3406
866,409,3440
891,409,3440
915,409,3440
376,401,3583
401,401,3583
426,401,3583
446,397,3546
466,393,3510
481,385,3440
505,385,3440
529,385,3440
553,385,3440
572,381,3406
596,381,3406
619,381,3406
667,381,3406
684,378,3373
701,374,3341
731,378,3373
755,378,3373
786,381,3406
810,381,3406
834,381,3406
866,385,3440
891,385,3440
915,385,3440
372,372,3546
401,376,3583
426,376,3583
446,372,3546
466,368,3510
486,365,3475
505,361,3440
529,361,3440
553,361,3440
577,361,3440
602,361,3440
626,361,3440
678,351,3341
708,354,3373
731,354,3373
755,354,3373
786,357,3406
810,357,3406
842,361,3440
875,365,3475
891,361,3440
915,361,3440
351,351,3583
376,351,3583
401,351,3583
421,347,3546
446,347,3546
466,344,3510
486,340,3475
505,337,3440
529,337,3440
553,337,3440
577,337,3440
602,337,3440
619,334,3406
637,330,3373
684,330,3373
701,327,3341
725,327,3341
755,330,3373
786,334,3406
818,337,3440
851,340,3475
875,340,3475
891,337,3440
915,337,3440
351,326,3583
376,326,3583
401,326,3583
426,326,3583
446,322,3546
462,316,3475
486,316,3475
505,313,3440
529,313,3440
553,313,3440
577,313,3440
602,313,3440
619,310,3406
650,313,3440
681,316,3475
691,310,3406
708,307,3373
731,307,3373
762,310,3406
786,310,3406
835,319,3510
868,322,3546
884,319,3510
900,316,3475
924,316,3475
354,304,3621
376,301,3583
401,301,3583
430,304,3621
451,301,3583
466,295,3510
491,295,3510
510,292,3475
529,289,3440
553,289,3440
577,289,3440
602,289,3440
619,286,3406
650,289,3440
674,289,3440
691,286,3406
715,286,3406
739,286,3406
762,286,3406
794,289,3440
835,295,3510
868,298,3546
884,295,3510
909,295,3510
933,295,3510
336,284,3698
362,284,3698
388,284,3698
409,281,3659
430,279,3621
456,279,3621
471,273,3546
491,270,3510
510,267,3475
529,265,3440
553,265,3440
583,267,3475
608,267,3475
626,265,3440
650,265,3440
667,262,3406
691,262,3406
715,262,3406
731,259,3373
762,262,3406
786,262,3406
835,270,3510
868,273,3546
893,273,3546
918,273,3546
943,273,3546
307,256,3659
336,259,3698
362,259,3698
388,259,3698
409,256,3659
476,251,3583
496,248,3546
515,245,3510
535,243,3475
553,241,3440
577,241,3440
608,243,3475
626,241,3440
643,238,3406
661,236,3373
691,238,3406
715,238,3406
731,236,3373
755,236,3373
794,241,3440
843,248,3546
868,248,3546
893,248,3546
918,248,3546
943,248,3546
307,230,3659
336,233,3698
358,230,3659
388,233,3698
414,233,3698
486,230,3659
496,223,3546
515,221,3510
535,219,3475
553,216,3440
577,216,3440
602,216,3440
619,214,3406
643,214,3406
654,210,3341
678,210,3341
715,214,3406
739,214,3406
762,214,3406
802,219,3475
843,223,3546
868,223,3546
893,223,3546
918,223,3546
943,223,3546
307,205,3659
329,202,3621
358,205,3659
388,207,3698
481,202,3621
501,200,3583
521,198,3546
540,196,3510
559,194,3475
583,194,3475
602,192,3440
619,190,3406
643,190,3406
661,189,3373
691,190,3406
715,190,3406
739,190,3406
770,192,3440
810,196,3510
843,198,3546
868,198,3546
893,198,3546
918,198,3546
943,198,3546
968,198,3546
304,177,3621
329,177,3621
354,177,3621
392,183,3738
456,177,3621
476,175,3583
501,175,3583
521,173,3546
540,172,3510
559,170,3475
583,170,3475
608,170,3475
626,168,3440
650,168,3440
667,167,3406
691,167,3406
715,167,3406
739,167,3406
770,168,3440
802,170,3475
827,170,3475
851,170,3475
884,172,3510
918,173,3546
933,172,3510
958,172,3510
278,152,3621
300,150,3583
326,150,3583
354,152,3621
451,150,3583
476,150,3583
501,150,3583
521,149,3546
540,147,3510
559,146,3475
583,146,3475
602,144,3440
626,144,3440
650,144,3440
674,144,3440
698,144,3440
722,144,3440
739,143,3406
770,144,3440
794,144,3440
827,146,3475
842,144,3440
893,149,3546
918,149,3546
933,147,3510
948,146,3475
275,125,3583
304,126,3621
329,126,3621
358,128,3659
476,125,3583
501,125,3583
521,124,3546
540,122,3510
559,121,3475
577,120,3440
602,120,3440
626,120,3440
650,120,3440
667,119,3406
698,120,3440
715,119,3406
739,119,3406
770,120,3440
794,120,3440
827,121,3475
859,122,3510
928,125,3583
933,122,3510
948,121,3475
275,100,3583
304,101,3621
329,101,3621
476,100,3583
501,100,3583
521,99,3546
546,99,3546
565,98,3510
577,96,3440
602,96,3440
626,96,3440
643,95,3406
667,95,3406
691,95,3406
715,95,3406
746,96,3440
770,96,3440
794,96,3440
827,97,3475
933,98,3510
958,98,3510
982,98,3510
278,76,3621
304,76,3621
326,75,3583
486,76,3659
506,76,3621
526,75,3583
546,74,3546
570,74,3546
583,73,3475
608,73,3475
626,72,3440
650,72,3440
667,71,3406
691,71,3406
722,72,3440
746,72,3440
770,72,3440
794,72,3440
827,73,3475
958,73,3510
973,73,3475
275,50,3583
300,50,3583
481,50,3621
501,50,3583
526,50,3583
551,50,3583
570,49,3546
589,49,3510
608,48,3475
632,48,3475
650,48,3440
674,48,3440
698,48,3440
722,48,3440
746,48,3440
770,48,3440
794,48,3440
827,48,3475
933,49,3510
958,49,3510
963,48,3440
256,25,3659
275,25,3583
300,25,3583
481,25,3621
501,25,3583
526,25,3583
546,24,3546
570,24,3546
589,24,3510
614,24,3510
638,24,3510
656,24,3475
674,24,3440
698,24,3440
722,24,3440
746,24,3440
762,23,3406
794,24,3440
827,24,3475
943,24,3546
958,24,3510
973,24,3475
250,0,3583
275,0,3583
300,0,3583
456,0,3621
476,0,3583
501,0,3583
521,0,3546
546,0,3546
570,0,3546
589,0,3510
608,0,3475
632,0,3475
656,0,3475
681,0,3475
698,0,3440
722,0,3440
746,0,3440
762,0,3406
786,0,3406
818,0,3440
943,0,3546
968,0,3546
973,0,3475
997,0,3475
228,-26,3621
250,-26,3583
275,-26,3583
300,-26,3583
461,-26,3659
476,-26,3583
501,-26,3583
521,-25,3546
546,-25,3546
570,-25,3546
583,-25,3475
602,-25,3440
626,-25,3440
650,-25,3440
674,-25,3440
698,-25,3440
722,-25,3440
746,-25,3440
770,-25,3440
786,-24,3406
810,-24,3406
834,-24,3406
968,-25,3546
982,-25,3510
230,-52,3659
253,-51,3621
273,-50,3546
456,-51,3621
476,-51,3583
496,-50,3546
521,-50,3546
540,-50,3510
565,-50,3510
589,-50,3510
608,-49,3475
632,-49,3475
650,-49,3440
674,-49,3440
698,-49,3440
722,-49,3440
739,-48,3406
762,-48,3406
786,-48,3406
810,-48,3406
842,-49,3440
968,-50,3546
992,-50,3546
250,-76,3583
275,-76,3583
461,-77,3659
476,-76,3583
501,-76,3583
521,-75,3546
540,-74,3510
565,-74,3510
589,-74,3510
614,-74,3510
638,-74,3510
656,-74,3475
681,-74,3475
705,-74,3475
722,-73,3440
739,-72,3406
762,-72,3406
786,-72,3406
810,-72,3406
842,-73,3440
456,-102,3621
476,-101,3583
501,-101,3583
521,-100,3546
540,-99,3510
565,-99,3510
589,-99,3510
614,-99,3510
638,-99,3510
656,-98,3475
681,-98,3475
698,-97,3440
722,-97,3440
746,-97,3440
762,-96,3406
786,-96,3406
810,-96,3406
834,-96,3406
456,-127,3621
476,-126,3583
501,-126,3583
521,-125,3546
540,-123,3510
559,-122,3475
589,-123,3510
614,-123,3510
632,-122,3475
656,-122,3475
674,-121,3440
698,-121,3440
722,-121,3440
746,-121,3440
762,-120,3406
786,-120,3406
810,-120,3406
834,-120,3406
456,-153,3621
476,-151,3583
496,-150,3546
521,-150,3546
540,-148,3510
559,-147,3475
589,-148,3510
608,-147,3475
626,-145,3440
650,-145,3440
674,-145,3440
691,-144,3406
722,-145,3440
739,-144,3406
762,-144,3406
786,-144,3406
810,-144,3406
834,-144,3406
451,-176,3583
476,-176,3583
496,-174,3546
521,-174,3546
540,-173,3510
565,-173,3510
589,-173,3510
608,-171,3475
632,-171,3475
656,-171,3475
674,-169,3440
698,-169,3440
722,-169,3440
739,-168,3406
762,-168,3406
786,-168,3406
810,-168,3406
834,-168,3406
858,-168,3406
451,-201,3583
476,-201,3583
501,-201,3583
521,-199,3546
546,-199,3546
565,-197,3510
589,-197,3510
614,-197,3510
638,-197,3510
663,-197,3510
687,-197,3510
705,-195,3475
722,-193,3440
746,-193,3440
762,-191,3406
786,-191,3406
810,-191,3406
834,-191,3406
858,-191,3406
456,-229,3621
476,-226,3583
501,-226,3583
521,-224,3546
546,-224,3546
565,-222,3510
589,-222,3510
614,-222,3510
645,-224,3546
670,-224,3546
687,-222,3510
705,-220,3475
722,-217,3440
746,-217,3440
762,-215,3406
786,-215,3406
810,-215,3406
834,-215,3406
858,-215,3406
456,-254,3621
476,-252,3583
496,-249,3546
521,-249,3546
546,-249,3546
565,-246,3510
589,-246,3510
620,-249,3546
645,-249,3546
670,-249,3546
687,-246,3510
705,-244,3475
722,-242,3440
746,-242,3440
762,-239,3406
786,-239,3406
810,-239,3406
834,-239,3406
858,-239,3406
456,-280,3621
476,-277,3583
501,-277,3583
526,-277,3583
546,-274,3546
565,-271,3510
595,-274,3546
627,-277,3583
645,-274,3546
670,-274,3546
695,-274,3546
705,-268,3475
722,-266,3440
746,-266,3440
762,-263,3406
786,-263,3406
810,-263,3406
834,-263,3406
858,-263,3406
456,-305,3621
476,-302,3583
501,-302,3583
526,-302,3583
546,-299,3546
570,-299,3546
595,-299,3546
627,-302,3583
695,-299,3546
705,-293,3475
722,-290,3440
739,-287,3406
762,-287,3406
786,-287,3406
818,-290,3440
834,-287,3406
858,-287,3406
461,-334,3659
476,-327,3583
501,-327,3583
526,-327,3583
546,-323,3546
570,-323,3546
595,-323,3546
620,-323,3546
681,-317,3475
705,-317,3475
722,-314,3440
746,-314,3440
762,-311,3406
786,-311,3406
810,-311,3406
834,-311,3406
850,-308,3373
476,-352,3583
501,-352,3583
526,-352,3583
546,-348,3546
570,-348,3546
595,-348,3546
698,-338,3440
722,-338,3440
746,-338,3440
770,-338,3440
794,-338,3440
810,-335,3406
834,-335,3406
476,-377,3583
501,-377,3583
526,-377,3583
551,-377,3583
570,-373,3546
595,-373,3546
695,-373,3546
712,-369,3510
722,-362,3440
746,-362,3440
770,-362,3440
786,-358,3406
810,-358,3406
834,-358,3406
476,-402,3583
501,-402,3583
526,-402,3583
551,-402,3583
576,-402,3583
601,-402,3583
702,-402,3583
719,-398,3546
729,-390,3475
746,-386,3440
770,-386,3440
786,-382,3406
810,-382,3406
834,-382,3406
866,-386,3440
476,-427,3583
501,-427,3583
526,-427,3583
551,-427,3583
576,-427,3583
608,-432,3621
719,-423,3546
737,-419,3510
746,-410,3440
770,-410,3440
786,-406,3406
810,-406,3406
842,-410,3440
481,-457,3621
501,-452,3583
526,-452,3583
551,-452,3583
583,-457,3621
614,-462,3659
633,-457,3621
719,-448,3546
737,-443,3510
746,-434,3440
770,-434,3440
794,-434,3440
818,-434,3440
842,-434,3440
476,-477,3583
501,-477,3583
526,-477,3583
551,-477,3583
576,-477,3583
614,-488,3659
647,-493,3698
702,-477,3583
712,-468,3510
729,-463,3475
746,-458,3440
778,-463,3475
794,-458,3440
818,-458,3440
842,-458,3440
446,-497,3546
476,-503,3583
501,-503,3583
521,-497,3546
