x,y,z
658,864,3246
675,856,3216
691,848,3186
630,833,3216
646,825,3186
669,825,3186
691,825,3186
713,825,3186
736,825,3186
619,826,3277
630,811,3216
640,796,3157
663,796,3157
685,796,3157
713,803,3186
729,796,3157
613,795,3246
624,781,3186
640,774,3157
663,774,3157
685,774,3157
707,774,3157
729,774,3157
602,788,3309
613,773,3246
624,758,3186
640,752,3157
657,745,3129
685,752,3157
707,752,3157
729,752,3157
602,765,3309
613,750,3246
624,736,3186
640,729,3157
657,723,3129
685,729,3157
707,729,3157
736,736,3186
596,734,3277
613,727,3246
624,714,3186
640,707,3157
657,701,3129
685,707,3157
707,707,3157
729,707,3157
596,711,3277
613,704,3246
624,691,3186
640,685,3157
663,685,3157
685,685,3157
707,685,3157
729,685,3157
619,688,3277
624,669,3186
646,669,3186
663,663,3157
685,663,3157
713,669,3186
729,663,3157
619,665,3277
624,647,3186
646,647,3186
663,641,3157
685,641,3157
713,647,3186
729,641,3157
602,649,3309
625,649,3309
636,636,3246
640,619,3157
663,619,3157
691,624,3186
713,624,3186
602,625,3309
625,625,3309
642,619,3277
652,608,3216
669,602,3186
704,614,3246
537,608,3341
561,608,3341
584,608,3341
602,602,3309
619,596,3277
642,596,3277
658,591,3246
688,596,3277
711,596,3277
734,596,3277
757,596,3277
491,585,3341
519,590,3373
537,585,3341
555,579,3309
584,585,3341
602,579,3309
619,573,3277
636,568,3246
665,573,3277
688,573,3277
711,573,3277
734,573,3277
764,579,3309
787,579,3309
802,573,3277
467,561,3341
491,561,3341
514,561,3341
543,567,3373
561,561,3341
579,556,3309
602,556,3309
619,551,3277
642,551,3277
665,551,3277
688,551,3277
711,551,3277
734,551,3277
764,556,3309
779,551,3277
802,551,3277
818,545,3246
848,551,3277
457,554,3440
472,543,3373
491,538,3341
514,538,3341
537,538,3341
561,538,3341
579,533,3309
602,533,3309
619,528,3277
642,528,3277
665,528,3277
688,528,3277
704,523,3246
734,528,3277
757,528,3277
779,528,3277
802,528,3277
818,523,3246
848,528,3277
871,528,3277
429,524,3406
453,524,3406
472,519,3373
491,514,3341
509,510,3309
532,510,3309
555,510,3309
579,510,3309
596,505,3277
619,505,3277
642,505,3277
665,505,3277
688,505,3277
704,500,3246
720,495,3216
757,505,3277
772,500,3246
802,505,3277
825,505,3277
848,505,3277
871,505,3277
903,510,3309
429,501,3406
453,501,3406
472,496,3373
491,491,3341
509,486,3309
532,486,3309
555,486,3309
573,482,3277
596,482,3277
619,482,3277
642,482,3277
665,482,3277
688,482,3277
704,477,3246
727,477,3246
757,482,3277
772,477,3246
795,477,3246
825,482,3277
848,482,3277
871,482,3277
