x,y,z
602,856,2777
602,829,2690
527,810,2690
541,804,2669
556,798,2649
579,804,2669
597,804,2669
611,798,2649
635,804,2669
527,791,2690
541,785,2669
556,779,2649
574,779,2649
593,779,2649
607,773,2629
630,779,2649
508,772,2690
527,772,2690
541,766,2669
556,760,2649
570,755,2629
588,755,2629
607,755,2629
630,760,2649
649,760,2649
512,759,2711
523,747,2669
537,742,2649
552,736,2629
566,731,2609
588,736,2629
602,731,2609
625,736,2629
649,742,2649
512,740,2711
523,729,2669
537,723,2649
552,718,2629
570,718,2629
588,718,2629
607,718,2629
625,718,2629
644,718,2629
516,727,2733
523,710,2669
537,705,2649
552,699,2629
570,699,2629
588,699,2629
611,705,2649
625,699,2629
644,699,2629
657,694,2609
512,702,2711
527,697,2690
541,691,2669
556,686,2649
574,686,2649
588,681,2629
607,681,2629
625,681,2629
649,686,2649
667,686,2649
520,694,2754
527,678,2690
541,673,2669
556,668,2649
574,668,2649
588,663,2629
602,658,2609
625,663,2629
644,663,2629
520,675,2754
531,664,2711
541,654,2669
560,654,2669
574,649,2649
593,649,2649
602,639,2609
620,639,2609
639,639,2609
652,634,2589
520,656,2754
535,651,2733
546,640,2690
560,635,2669
574,631,2649
588,626,2629
598,616,2589
616,616,2589
629,612,2570
647,612,2570
660,607,2551
539,636,2754
546,621,2690
560,617,2669
561,598,2589
571,589,2551
589,589,2551
607,589,2551
620,585,2532
638,585,2532
660,589,2551
678,589,2551
696,589,2551
714,589,2551
496,567,2532
514,567,2532
531,567,2532
549,567,2532
563,563,2514
584,567,2532
598,563,2514
615,563,2514
638,567,2532
655,567,2532
673,567,2532
691,567,2532
708,567,2532
732,571,2551
750,571,2551
467,558,2570
482,554,2551
496,549,2532
510,546,2514
527,546,2514
545,546,2514
563,546,2514
576,542,2496
589,538,2478
615,546,2514
633,546,2514
651,546,2514
668,546,2514
691,549,2532
708,549,2532
726,549,2532
744,549,2532
762,549,2532
791,558,2570
460,532,2532
478,532,2532
492,528,2514
506,524,2496
524,524,2496
541,524,2496
559,524,2496
572,520,2478
589,520,2478
607,520,2478
629,524,2496
641,520,2478
663,524,2496
686,528,2514
708,532,2532
726,532,2532
744,532,2532
762,532,2532
785,536,2551
803,536,2551
833,544,2589
858,548,2609
443,514,2532
460,514,2532
478,514,2532
489,507,2496
503,503,2478
524,507,2496
541,507,2496
555,503,2478
572,503,2478
594,507,2496
602,499,2460
624,503,2478
641,503,2478
668,510,2514
686,510,2514
703,510,2514
721,510,2514
739,510,2514
762,514,2532
779,514,2532
797,514,2532
821,518,2551
851,526,2589
869,526,2589
428,500,2551
443,496,2532
457,493,2514
475,493,2514
489,489,2496
503,486,2478
520,486,2478
537,486,2478
551,482,2460
572,486,2478
585,482,2460
602,482,2460
624,486,2478
641,486,2478
663,489,2496
681,489,2496
698,489,2496
721,493,2514
739,493,2514
756,493,2514
774,493,2514
797,496,2532
815,496,2532
845,504,2570
863,504,2570
425,478,2532
443,478,2532
457,475,2514
471,472,2496
485,468,2478
499,465,2460
516,465,2460
533,465,2460
555,468,2478
572,468,2478
585,465,2460
602,465,2460
619,465,2460
637,465,2460
659,468,2478
676,468,2478
698,472,2496
721,475,2514
739,475,2514
756,475,2514
768,472,2496
797,478,2532
815,478,2532
839,482,2551
863,486,2570
881,486,2570
410,464,2551
425,461,2532
443,461,2532
457,457,2514
471,454,2496
485,451,2478
499,448,2460
516,448,2460
537,451,2478
551,448,2460
568,448,2460
585,448,2460
602,448,2460
619,448,2460
637,448,2460
659,451,2478
676,451,2478
698,454,2496
716,454,2496
733,454,2496
751,454,2496
774,457,2514
791,457,2514
809,457,2514
827,457,2514
863,468,2570
