x,y,z
810,811,3216
840,818,3246
863,818,3246
886,818,3246
818,795,3246
840,795,3246
855,788,3216
869,781,3186
900,788,3216
923,788,3216
945,788,3216
795,773,3246
825,780,3277
840,773,3246
855,766,3216
869,758,3186
892,758,3186
914,758,3186
936,758,3186
959,758,3186
772,750,3246
802,757,3277
818,750,3246
832,743,3216
847,736,3186
861,729,3157
892,736,3186
914,736,3186
936,736,3186
959,736,3186
787,741,3309
795,727,3246
818,727,3246
832,721,3216
847,714,3186
861,707,3157
892,714,3186
914,714,3186
945,721,3216
968,721,3216
779,711,3277
802,711,3277
818,704,3246
825,691,3186
855,698,3216
869,691,3186
892,691,3186
914,691,3186
936,691,3186
959,691,3186
779,688,3277
795,682,3246
810,675,3216
825,669,3186
855,675,3216
878,675,3216
900,675,3216
914,669,3186
945,675,3216
795,659,3246
802,647,3186
825,647,3186
847,647,3186
869,647,3186
900,653,3216
923,653,3216
945,653,3216
977,659,3246
802,642,3277
818,636,3246
840,636,3246
863,636,3246
878,630,3216
900,630,3216
923,630,3216
945,630,3216
968,630,3216
802,619,3277
825,619,3277
840,614,3246
863,614,3246
886,614,3246
908,614,3246
923,608,3216
963,619,3277
977,614,3246
825,596,3277
840,591,3246
855,585,3216
886,591,3246
917,596,3277
931,591,3246
954,591,3246
977,591,3246
990,585,3216
1013,585,3216
1025,580,3186
1038,575,3157
833,579,3309
848,573,3277
863,568,3246
886,568,3246
908,568,3246
931,568,3246
963,573,3277
977,568,3246
990,563,3216
1003,558,3186
1016,552,3157
1038,552,3157
1060,552,3157
1082,552,3157
857,556,3309
888,561,3341
903,556,3309
917,551,3277
931,545,3246
954,545,3246
968,540,3216
981,535,3186
994,530,3157
1007,526,3129
1029,526,3129
1051,526,3129
1073,526,3129
1105,530,3157
1127,530,3157
912,538,3341
926,533,3309
940,528,3277
945,518,3216
959,513,3186
981,513,3186
994,508,3157
1007,504,3129
1029,504,3129
1041,499,3101
1073,504,3129
1105,508,3157
1127,508,3157
909,541,3510
915,530,3440
920,519,3373
926,510,3309
931,500,3246
936,491,3186
959,491,3186
972,486,3157
985,482,3129
1007,482,3129
1029,482,3129
1041,477,3101
1063,477,3101
1075,473,3073
1117,482,3129
909,516,3510
906,501,3406
903,486,3309
917,482,3277
923,473,3216
936,468,3186
959,468,3186
972,464,3157
985,460,3129
1007,460,3129
1020,456,3101
1041,456,3101
1054,452,3073
1075,452,3073
1107,456,3101
1139,460,3129
893,496,3546
900,486,3475
897,472,3373
903,463,3309
908,454,3246
923,450,3216
936,446,3186
950,442,3157
972,442,3157
985,438,3129
1007,438,3129
1020,434,3101
1032,430,3073
1054,430,3073
1075,430,3073
1097,430,3073
1118,430,3073
891,457,3440
888,444,3341
903,440,3309
908,432,3246
923,428,3216
936,424,3186
950,420,3157
963,416,3129
976,412,3101
998,412,3101
1020,412,3101
1041,412,3101
1054,409,3073
1066,405,3046
1087,405,3046
1118,409,3073
875,438,3475
891,433,3440
888,421,3341
894,413,3277
900,405,3216
914,401,3186
928,398,3157
950,398,3157
963,394,3129
976,391,3101
1007,394,3129
1020,391,3101
1041,391,3101
1054,387,3073
1075,387,3073
1087,384,3046
1108,384,3046
1140,387,3073
875,413,3475
891,409,3440
880,394,3309
894,390,3277
900,383,3216
914,379,3186
928,376,3157
950,376,3157
963,372,3129
985,372,3129
1007,372,3129
1020,369,3101
1032,366,3073
1054,366,3073
1075,366,3073
1087,362,3046
1108,362,3046
1130,362,3046
858,381,3406
873,378,3373
880,370,3309
886,363,3246
892,357,3186
914,357,3186
936,357,3186
950,353,3157
972,353,3157
985,350,3129
1007,350,3129
1020,347,3101
1032,344,3073
1044,341,3046
1075,344,3073
1087,341,3046
1108,341,3046
1120,338,3019
841,351,3341
865,351,3341
880,347,3309
886,341,3246
900,337,3216
914,334,3186
928,331,3157
950,331,3157
972,331,3157
985,328,3129
1007,328,3129
1020,325,3101
1032,322,3073
1044,320,3046
1066,320,3046
1087,320,3046
1108,320,3046
1130,320,3046
841,327,3341
865,327,3341
880,324,3309
886,318,3246
892,312,3186
914,312,3186
928,309,3157
950,309,3157
963,306,3129
985,306,3129
1007,306,3129
1020,304,3101
1041,304,3101
1054,301,3073
1066,298,3046
1087,298,3046
1108,298,3046
1130,298,3046
850,307,3373
873,307,3373
880,301,3309
886,295,3246
892,290,3186
914,290,3186
928,287,3157
950,287,3157
963,284,3129
985,284,3129
1007,284,3129
1020,282,3101
1041,282,3101
1054,279,3073
1075,279,3073
1087,277,3046
1108,277,3046
1130,277,3046
841,280,3341
865,280,3341
880,278,3309
886,272,3246
900,270,3216
914,267,3186
928,265,3157
950,265,3157
963,263,3129
985,263,3129
1007,263,3129
1029,263,3129
1041,260,3101
1063,260,3101
1075,258,3073
1087,256,3046
1098,253,3019
1120,253,3019
858,262,3406
865,257,3341
871,252,3277
886,250,3246
900,247,3216
914,245,3186
928,243,3157
950,243,3157
963,241,3129
985,241,3129
1007,241,3129
1038,243,3157
1051,241,3129
1073,241,3129
1075,236,3073
1087,234,3046
1098,232,3019
1120,232,3019
868,248,3546
850,236,3373
857,231,3309
871,229,3277
878,225,3216
900,225,3216
914,223,3186
928,221,3157
950,221,3157
972,221,3157
985,219,3129
1007,219,3129
1029,219,3129
1060,221,3157
1073,219,3129
1066,213,3046
1077,211,3019
1089,209,2993
1110,209,2993
834,214,3406
841,210,3341
857,208,3309
871,206,3277
886,204,3246
900,202,3216
914,200,3186
936,200,3186
950,199,3157
963,197,3129
985,197,3129
998,195,3101
1020,195,3101
1060,199,3157
1054,193,3073
1066,192,3046
1068,188,2993
1089,188,2993
1110,188,2993
841,187,3341
857,185,3309
871,183,3277
886,181,3246
892,178,3186
906,176,3157
928,176,3157
941,175,3129
963,175,3129
985,175,3129
1007,175,3129
1029,175,3129
1051,175,3129
1044,170,3046
1056,169,3019
1068,167,2993
1089,167,2993
1120,169,3019
841,163,3341
857,162,3309
871,160,3277
878,157,3216
892,156,3186
906,154,3157
928,154,3157
950,154,3157
963,153,3129
985,153,3129
1007,153,3129
1029,153,3129
1041,152,3101
1054,150,3073
1066,149,3046
1068,146,2993
1080,145,2967
1110,146,2993
850,141,3373
857,139,3309
871,137,3277
878,135,3216
892,133,3186
906,132,3157
928,132,3157
950,132,3157
963,131,3129
985,131,3129
1007,131,3129
1029,131,3129
1041,130,3101
1054,129,3073
1056,126,3019
1077,126,3019
1080,124,2967
841,117,3341
857,115,3309
871,114,3277
878,112,3216
892,111,3186
914,111,3186
928,110,3157
941,109,3129
963,109,3129
985,109,3129
998,108,3101
1029,109,3129
1051,109,3129
1054,107,3073
1056,105,3019
1068,104,2993
1080,103,2967
833,92,3309
857,92,3309
871,91,3277
878,90,3216
892,89,3186
914,89,3186
928,88,3157
941,87,3129
963,87,3129
985,87,3129
1007,87,3129
1029,87,3129
1051,87,3129
1044,85,3046
1047,83,2993
1059,83,2967
1070,82,2942
841,70,3341
848,68,3277
871,68,3277
878,67,3216
892,66,3186
906,66,3157
928,66,3157
950,66,3157
963,65,3129
985,65,3129
1007,65,3129
1029,65,3129
1051,65,3129
1026,62,2993
1038,62,2967
1059,62,2967
858,47,3406
857,46,3309
871,45,3277
886,45,3246
892,44,3186
914,44,3186
928,44,3157
950,44,3157
972,44,3157
985,43,3129
1007,43,3129
1029,43,3129
1032,43,3073
1035,42,3019
1038,41,2967
1059,41,2967
866,24,3440
865,23,3341
880,23,3309
886,22,3246
892,22,3186
914,22,3186
928,22,3157
959,22,3186
972,22,3157
985,21,3129
1007,21,3129
1029,21,3129
1032,21,3073
1026,20,2993
1038,20,2967
1059,20,2967
858,0,3406
865,0,3341
871,0,3277
886,0,3246
892,0,3186
914,0,3186
936,0,3186
950,0,3157
963,0,3129
985,0,3129
1007,0,3129
1020,0,3101
1014,0,3019
1017,0,2967
1029,0,2942
1050,0,2942
858,-24,3406
857,-24,3309
871,-23,3277
878,-23,3216
892,-23,3186
906,-23,3157
928,-23,3157
950,-23,3157
963,-22,3129
976,-22,3101
998,-22,3101
1011,-22,3073
996,-21,2967
1009,-21,2942
1029,-21,2942
1050,-21,2942
850,-48,3373
857,-47,3309
871,-46,3277
886,-46,3246
892,-45,3186
906,-45,3157
928,-45,3157
941,-44,3129
963,-44,3129
976,-44,3101
998,-44,3101
984,-42,2993
996,-42,2967
1009,-42,2942
1029,-42,2942
1050,-42,2942
834,-72,3406
850,-71,3373
857,-70,3309
871,-69,3277
886,-69,3246
892,-67,3186
906,-67,3157
928,-67,3157
941,-66,3129
963,-66,3129
976,-66,3101
989,-65,3073
984,-63,2993
996,-63,2967
1009,-62,2942
