x,y,z
715,859,3406
739,859,3406
762,859,3406
691,835,3406
708,827,3373
731,827,3373
755,827,3373
779,827,3373
795,819,3341
661,803,3373
691,811,3406
708,803,3373
725,795,3341
748,795,3341
771,795,3341
795,795,3341
661,779,3373
684,779,3373
701,772,3341
725,772,3341
741,765,3309
771,772,3341
795,772,3341
826,779,3373
643,763,3406
661,756,3373
684,756,3373
701,749,3341
725,749,3341
741,741,3309
771,749,3341
795,749,3341
826,756,3373
667,739,3406
684,732,3373
708,732,3373
725,725,3341
741,718,3309
764,718,3309
802,732,3373
818,725,3341
667,715,3406
691,715,3406
708,708,3373
731,708,3373
748,702,3341
771,702,3341
802,708,3373
818,702,3341
691,692,3406
715,692,3406
731,685,3373
748,678,3341
771,678,3341
810,692,3406
826,685,3373
691,668,3406
708,661,3373
731,661,3373
741,649,3309
764,649,3309
802,661,3373
842,674,3440
667,644,3406
691,644,3406
694,625,3309
725,631,3341
755,638,3373
779,638,3373
810,644,3406
842,650,3440
866,650,3440
667,620,3406
691,620,3406
708,614,3373
731,614,3373
755,614,3373
786,620,3406
810,620,3406
834,620,3406
850,614,3373
865,608,3341
871,596,3277
746,602,3440
762,596,3406
786,596,3406
810,596,3406
818,585,3341
833,579,3309
848,573,3277
871,573,3277
878,563,3216
900,563,3216
770,578,3440
786,572,3406
802,567,3373
810,556,3309
825,551,3277
840,545,3246
863,545,3246
869,535,3186
900,540,3216
931,545,3246
762,548,3406
779,543,3373
795,538,3341
802,528,3277
818,523,3246
832,518,3216
855,518,3216
869,513,3186
892,513,3186
931,523,3246
963,528,3277
755,519,3373
771,514,3341
787,510,3309
802,505,3277
810,495,3216
832,495,3216
847,491,3186
869,491,3186
892,491,3186
923,495,3216
954,500,3246
739,501,3406
762,501,3406
771,491,3341
787,486,3309
802,482,3277
818,477,3246
832,473,3216
847,468,3186
869,468,3186
892,468,3186
914,468,3186
936,468,3186
739,477,3406
755,472,3373
771,468,3341
787,463,3309
802,459,3277
818,454,3246
832,450,3216
847,446,3186
869,446,3186
892,446,3186
914,446,3186
928,442,3157
729,462,3475
746,457,3440
748,444,3341
764,440,3309
779,436,3277
802,436,3277
818,432,3246
832,428,3216
847,424,3186
869,424,3186
884,420,3157
914,424,3186
936,424,3186
744,447,3546
746,433,3440
748,421,3341
764,417,3309
779,413,3277
802,413,3277
825,413,3277
840,409,3246
847,401,3186
869,401,3186
884,398,3157
906,398,3157
936,401,3186
959,401,3186
744,422,3546
739,405,3406
755,401,3373
771,397,3341
787,394,3309
810,394,3309
825,390,3277
840,386,3246
847,379,3186
869,379,3186
884,376,3157
906,376,3157
928,376,3157
959,379,3186
722,385,3440
731,378,3373
748,374,3341
764,370,3309
787,370,3309
802,367,3277
818,363,3246
832,360,3216
847,357,3186
869,357,3186
884,353,3157
906,353,3157
936,357,3186
715,357,3406
731,354,3373
748,351,3341
764,347,3309
787,347,3309
802,344,3277
825,344,3277
832,337,3216
847,334,3186
861,331,3157
884,331,3157
906,331,3157
936,334,3186
719,347,3546
715,334,3406
725,327,3341
748,327,3341
764,324,3309
787,324,3309
810,324,3309
825,321,3277
840,318,3246
847,312,3186
869,312,3186
884,309,3157
906,309,3157
928,309,3157
709,329,3621
719,322,3546
722,313,3440
725,304,3341
748,304,3341
764,301,3309
787,301,3309
810,301,3309
825,298,3277
848,298,3277
855,292,3216
861,287,3157
884,287,3157
906,287,3157
919,284,3129
702,301,3583
712,295,3510
715,286,3406
725,280,3341
748,280,3341
764,278,3309
779,275,3277
802,275,3277
825,275,3277
848,275,3277
855,270,3216
861,265,3157
876,263,3129
898,263,3129
919,263,3129
695,273,3546
705,267,3475
715,262,3406
725,257,3341
741,255,3309
764,255,3309
787,255,3309
802,252,3277
825,252,3277
848,252,3277
863,250,3246
861,243,3157
884,243,3157
906,243,3157
911,238,3101
695,248,3546
698,241,3440
708,236,3373
718,231,3309
741,231,3309
771,234,3341
787,231,3309
802,229,3277
825,229,3277
848,229,3277
863,227,3246
861,221,3157
884,221,3157
898,219,3129
903,215,3073
681,219,3475
698,216,3440
715,214,3406
725,210,3341
741,208,3309
771,210,3341
787,208,3309
810,208,3309
825,206,3277
840,204,3246
847,200,3186
861,199,3157
876,197,3129
898,197,3129
674,192,3440
698,192,3440
715,190,3406
731,189,3373
741,185,3309
764,185,3309
787,185,3309
810,185,3309
825,183,3277
840,181,3246
839,176,3157
861,176,3157
876,175,3129
906,176,3157
972,185,3309
674,168,3440
698,168,3440
715,167,3406
725,163,3341
741,162,3309
764,162,3309
787,162,3309
802,160,3277
833,162,3309
840,159,3246
839,154,3157
861,154,3157
884,154,3157
906,154,3157
954,159,3246
687,147,3510
698,144,3440
715,143,3406
731,141,3373
741,139,3309
764,139,3309
787,139,3309
802,137,3277
825,137,3277
825,133,3186
832,131,3129
846,130,3101
868,130,3101
906,132,3157
687,122,3510
698,120,3440
715,119,3406
739,119,3406
741,115,3309
757,114,3277
779,114,3277
802,114,3277
818,113,3246
810,109,3129
824,108,3101
846,108,3101
860,107,3073
931,113,3246
698,96,3440
715,95,3406
739,95,3406
748,93,3341
764,92,3309
787,92,3309
802,91,3277
802,89,3186
817,88,3157
832,87,3129
861,88,3157
917,91,3277
940,91,3277
698,72,3440
715,71,3406
731,70,3373
748,70,3341
764,69,3309
787,69,3309
802,68,3277
802,66,3186
817,66,3157
832,65,3129
869,66,3186
917,68,3277
949,69,3309
705,48,3475
715,47,3406
731,47,3373
