x,y,z
-469,781,3186
-443,774,3157
-424,781,3186
-402,781,3186
-380,781,3186
-491,758,3186
-465,752,3157
-443,752,3157
-420,752,3157
-402,758,3186
-380,758,3186
-357,758,3186
-338,766,3216
-487,729,3157
-465,729,3157
-443,729,3157
-420,729,3157
-398,729,3157
-380,736,3186
-361,743,3216
-338,743,3216
-523,727,3246
-487,707,3157
-465,707,3157
-443,707,3157
-420,707,3157
-398,707,3157
-380,714,3186
-357,714,3186
-338,721,3216
-313,714,3186
-518,698,3216
-491,691,3186
-465,685,3157
-443,685,3157
-420,685,3157
-402,691,3186
-380,691,3186
-357,691,3186
-338,698,3216
-313,691,3186
-528,688,3277
-491,669,3186
-465,663,3157
-443,663,3157
-424,669,3186
-402,669,3186
-380,669,3186
-357,669,3186
-338,675,3216
-313,669,3186
-528,665,3277
-491,647,3186
-465,641,3157
-443,641,3157
-424,647,3186
-402,647,3186
-380,647,3186
-361,653,3216
-335,647,3186
-313,647,3186
-491,624,3186
-469,624,3186
-447,624,3186
-424,624,3186
-402,624,3186
-380,624,3186
-361,630,3216
-338,630,3216
-469,602,3186
-443,597,3157
-424,602,3186
-402,602,3186
-383,608,3216
-364,614,3246
-345,619,3277
-469,580,3186
-447,580,3186
-428,585,3216
-410,591,3246
-387,591,3246
-364,591,3246
-345,596,3277
-331,614,3373
-302,602,3309
-473,563,3216
-451,563,3216
-436,573,3277
-413,573,3277
-387,568,3246
-364,568,3246
-345,573,3277
-325,579,3309
-302,579,3309
-276,573,3277
-253,573,3277
-459,551,3277
-436,551,3277
-413,551,3277
-390,551,3277
-368,551,3277
-348,556,3309
-325,556,3309
-299,551,3277
-276,551,3277
-253,551,3277
-230,551,3277
-207,551,3277
-184,551,3277
-441,533,3309
-417,533,3309
-390,528,3277
-371,533,3309
-348,533,3309
-322,528,3277
-299,528,3277
-273,523,3246
-248,518,3216
-226,518,3216
-205,523,3246
-184,528,3277
-161,528,3277
-482,530,3440
-454,524,3406
-426,519,3373
-398,514,3341
-371,510,3309
-348,510,3309
-325,510,3309
-299,505,3277
-273,500,3246
-248,495,3216
-226,495,3216
-205,500,3246
-182,500,3246
-160,500,3246
-137,500,3246
-516,516,3510
-482,506,3440
-454,501,3406
-426,496,3373
-398,491,3341
-371,486,3309
-345,482,3277
-322,482,3277
-299,482,3277
-273,477,3246
-248,473,3216
-228,477,3246
-205,477,3246
-182,477,3246
-160,477,3246
-137,477,3246
-115,482,3277
-516,491,3510
