x,y,z
795,840,3157
810,833,3129
854,833,3129
868,825,3101
773,818,3157
795,818,3157
810,811,3129
832,811,3129
854,811,3129
876,811,3129
766,789,3129
781,782,3101
795,775,3073
817,775,3073
846,782,3101
876,789,3129
906,796,3157
751,774,3157
759,760,3101
774,753,3073
795,753,3073
817,753,3073
838,753,3073
868,760,3101
898,767,3129
751,752,3157
759,738,3101
774,732,3073
795,732,3073
824,738,3101
838,732,3073
860,732,3073
881,732,3073
911,738,3101
744,723,3129
766,723,3129
781,716,3101
795,710,3073
817,710,3073
838,710,3073
860,710,3073
881,710,3073
911,716,3101
738,695,3101
766,701,3129
781,695,3101
795,688,3073
817,688,3073
838,688,3073
860,688,3073
890,695,3101
911,695,3101
751,685,3157
773,685,3157
774,667,3073
803,673,3101
817,667,3073
838,667,3073
868,673,3101
890,673,3101
903,667,3073
766,657,3129
774,645,3073
795,645,3073
824,651,3101
846,651,3101
868,651,3101
890,651,3101
911,651,3101
752,624,3073
774,624,3073
803,630,3101
817,624,3073
854,635,3129
868,630,3101
898,635,3129
919,635,3129
759,608,3101
788,613,3129
795,602,3073
817,602,3073
854,613,3129
868,608,3101
890,608,3101
919,613,3129
933,608,3101
946,602,3073
746,576,3046
774,581,3073
803,586,3101
832,591,3129
854,591,3129
876,591,3129
890,586,3101
911,586,3101
925,581,3073
938,576,3046
951,571,3019
972,571,3019
984,566,2993
996,561,2967
839,575,3157
861,575,3157
884,575,3157
898,569,3129
903,559,3073
916,554,3046
929,549,3019
942,545,2993
963,545,2993
984,545,2993
996,540,2967
1017,540,2967
1056,549,3019
847,558,3186
861,552,3157
876,548,3129
890,543,3101
903,538,3073
908,528,3019
921,524,2993
934,519,2967
955,519,2967
976,519,2967
996,519,2967
1017,519,2967
1047,524,2993
861,530,3157
868,521,3101
881,516,3073
895,512,3046
900,503,2993
913,498,2967
934,498,2967
947,494,2942
967,494,2942
988,494,2942
1009,494,2942
1038,498,2967
1077,507,3019
847,513,3186
854,504,3129
860,495,3073
874,490,3046
895,490,3046
900,482,2993
913,478,2967
934,478,2967
947,474,2942
