x,y,z
602,867,3440
619,859,3406
637,850,3373
661,850,3373
671,834,3309
602,843,3440
613,827,3373
631,819,3341
648,811,3309
671,811,3309
694,811,3309
572,811,3406
596,811,3406
608,795,3341
631,795,3341
648,788,3309
671,788,3309
694,788,3309
572,787,3406
596,787,3406
608,772,3341
625,765,3309
648,765,3309
671,765,3309
694,765,3309
572,763,3406
596,763,3406
608,749,3341
625,741,3309
648,741,3309
671,741,3309
694,741,3309
731,756,3373
548,739,3406
577,747,3440
596,739,3406
608,725,3341
625,718,3309
648,718,3309
678,725,3341
694,718,3309
725,725,3341
548,715,3406
577,723,3440
596,715,3406
608,702,3341
625,695,3309
648,695,3309
671,695,3309
694,695,3309
576,727,3583
583,706,3475
602,698,3440
613,685,3373
625,672,3309
648,672,3309
671,672,3309
694,672,3309
589,717,3659
583,681,3475
602,674,3440
608,655,3341
625,649,3309
648,649,3309
678,655,3341
708,661,3373
608,657,3475
613,638,3373
625,625,3309
648,625,3309
678,631,3341
583,632,3475
608,632,3475
619,620,3406
631,608,3341
654,608,3341
684,614,3373
570,621,3546
589,614,3510
608,608,3475
626,602,3440
643,596,3406
661,590,3373
691,596,3406
715,596,3406
739,596,3406
770,602,3440
521,596,3546
546,596,3546
565,590,3510
589,590,3510
614,590,3510
626,578,3440
643,572,3406
667,572,3406
691,572,3406
715,572,3406
746,578,3440
770,578,3440
794,578,3440
818,578,3440
471,571,3546
491,565,3510
521,571,3546
540,565,3510
565,565,3510
589,565,3510
602,554,3440
626,554,3440
643,548,3406
674,554,3440
698,554,3440
715,548,3406
746,554,3440
770,554,3440
794,554,3440
818,554,3440
842,554,3440
446,546,3546
471,546,3546
491,541,3510
515,541,3510
540,541,3510
559,535,3475
583,535,3475
608,535,3475
626,530,3440
650,530,3440
674,530,3440
698,530,3440
722,530,3440
746,530,3440
762,524,3406
786,524,3406
818,530,3440
842,530,3440
866,530,3440
430,532,3621
446,521,3546
471,521,3546
491,516,3510
510,511,3475
535,511,3475
559,511,3475
577,506,3440
602,506,3440
626,506,3440
650,506,3440
667,501,3406
691,501,3406
722,506,3440
746,506,3440
762,501,3406
794,506,3440
810,501,3406
842,506,3440
866,506,3440
426,502,3583
446,496,3546
466,491,3510
491,491,3510
510,486,3475
535,486,3475
559,486,3475
577,482,3440
596,477,3406
619,477,3406
643,477,3406
674,482,3440
698,482,3440
722,482,3440
739,477,3406
762,477,3406
786,477,3406
810,477,3406
842,482,3440
875,486,3475
409,487,3659
421,472,3546
442,467,3510
466,467,3510
491,467,3510
510,462,3475
535,462,3475
559,462,3475
577,457,3440
596,453,3406
619,453,3406
643,453,3406
681,462,3475
698,457,3440
715,453,3406
739,453,3406
762,453,3406
786,453,3406
810,453,3406
842,457,3440
866,457,3440
409,461,3659
426,451,3583
442,442,3510
471,447,3546
496,447,3546
510,438,3475
529,433,3440
553,433,3440
577,433,3440
602,433,3440
626,433,3440
643,429,3406
667,429,3406
691,429,3406
715,429,3406
739,429,3406
762,429,3406
786,429,3406
810,429,3406
842,433,3440
866,433,3440
891,433,3440
401,426,3583
426,426,3583
446,422,3546
471,422,3546
491,418,3510
510,413,3475
529,409,3440
553,409,3440
577,409,3440
602,409,3440
619,405,3406
643,405,3406
667,405,3406
691,405,3406
715,405,3406
739,405,3406
762,405,3406
786,405,3406
818,409,3440
842,409,3440
866,409,3440
900,413,3475
401,401,3583
426,401,3583
451,401,3583
471,397,3546
486,389,3475
505,385,3440
529,385,3440
553,385,3440
577,385,3440
596,381,3406
619,381,3406
643,381,3406
667,381,3406
698,385,3440
715,381,3406
731,378,3373
762,381,3406
786,381,3406
818,385,3440
842,385,3440
875,389,3475
900,389,3475
401,376,3583
426,376,3583
446,372,3546
471,372,3546
486,365,3475
510,365,3475
535,365,3475
553,361,3440
572,357,3406
596,357,3406
619,357,3406
650,361,3440
667,357,3406
691,357,3406
715,357,3406
731,354,3373
762,357,3406
786,357,3406
818,361,3440
851,365,3475
875,365,3475
891,361,3440
401,351,3583
426,351,3583
446,347,3546
471,347,3546
496,347,3546
510,340,3475
529,337,3440
553,337,3440
577,337,3440
596,334,3406
626,337,3440
643,334,3406
667,334,3406
698,337,3440
715,334,3406
739,334,3406
762,334,3406
786,334,3406
827,340,3475
859,344,3510
875,340,3475
891,337,3440
388,336,3698
405,329,3621
426,326,3583
451,326,3583
476,326,3583
496,322,3546
515,319,3510
529,313,3440
553,313,3440
577,313,3440
596,310,3406
626,313,3440
650,313,3440
667,310,3406
691,310,3406
715,310,3406
746,313,3440
762,310,3406
786,310,3406
835,319,3510
859,319,3510
875,316,3475
900,316,3475
392,314,3738
409,307,3659
430,304,3621
456,304,3621
481,304,3621
501,301,3583
521,298,3546
529,289,3440
553,289,3440
577,289,3440
596,286,3406
619,286,3406
650,289,3440
667,286,3406
684,283,3373
715,286,3406
739,286,3406
762,286,3406
786,286,3406
835,295,3510
868,298,3546
884,295,3510
900,292,3475
388,284,3698
409,281,3659
430,279,3621
461,281,3659
481,279,3621
501,276,3583
521,273,3546
529,265,3440
553,265,3440
577,265,3440
596,262,3406
619,262,3406
650,265,3440
667,262,3406
691,262,3406
715,262,3406
739,262,3406
762,262,3406
794,265,3440
835,270,3510
868,273,3546
893,273,3546
388,259,3698
409,256,3659
430,253,3621
461,256,3659
486,256,3659
506,253,3621
521,248,3546
529,241,3440
553,241,3440
577,241,3440
602,241,3440
619,238,3406
643,238,3406
667,238,3406
684,236,3373
708,236,3373
731,236,3373
755,236,3373
794,241,3440
843,248,3546
877,251,3583
893,248,3546
918,248,3546
384,230,3659
409,230,3659
430,228,3621
456,228,3621
486,230,3659
501,225,3583
515,221,3510
535,219,3475
553,216,3440
577,216,3440
602,216,3440
619,214,3406
643,214,3406
667,214,3406
684,212,3373
708,212,3373
731,212,3373
755,212,3373
802,219,3475
843,223,3546
868,223,3546
893,223,3546
900,219,3475
384,205,3659
405,202,3621
426,200,3583
451,200,3583
476,200,3583
496,198,3546
515,196,3510
535,194,3475
559,194,3475
577,192,3440
596,190,3406
619,190,3406
643,190,3406
661,189,3373
684,189,3373
708,189,3373
731,189,3373
762,190,3406
794,192,3440
835,196,3510
868,198,3546
893,198,3546
909,196,3510
388,181,3698
401,175,3583
426,175,3583
451,175,3583
476,175,3583
496,173,3546
521,173,3546
540,172,3510
565,172,3510
577,168,3440
596,167,3406
619,167,3406
643,167,3406
661,165,3373
691,167,3406
708,165,3373
725,163,3341
762,167,3406
794,168,3440
818,168,3440
859,172,3510
893,173,3546
918,173,3546
405,152,3621
430,152,3621
451,150,3583
476,150,3583
496,149,3546
521,149,3546
540,147,3510
559,146,3475
577,144,3440
596,143,3406
619,143,3406
643,143,3406
667,143,3406
691,143,3406
715,143,3406
731,141,3373
762,143,3406
786,143,3406
818,144,3440
851,146,3475
893,149,3546
918,149,3546
409,128,3659
430,126,3621
451,125,3583
476,125,3583
501,125,3583
521,124,3546
546,124,3546
559,121,3475
577,120,3440
596,119,3406
619,119,3406
643,119,3406
674,120,3440
691,119,3406
715,119,3406
739,119,3406
762,119,3406
786,119,3406
818,120,3440
851,121,3475
884,122,3510
909,122,3510
430,101,3621
451,100,3583
476,100,3583
501,100,3583
526,100,3583
546,99,3546
559,97,3475
577,96,3440
602,96,3440
619,95,3406
643,95,3406
667,95,3406
691,95,3406
715,95,3406
739,95,3406
762,95,3406
786,95,3406
810,95,3406
842,96,3440
875,97,3475
900,97,3475
426,75,3583
446,74,3546
476,75,3583
501,75,3583
526,75,3583
546,74,3546
565,73,3510
583,73,3475
602,72,3440
626,72,3440
650,72,3440
667,71,3406
698,72,3440
715,71,3406
739,71,3406
762,71,3406
794,72,3440
818,72,3440
851,73,3475
875,73,3475
900,73,3475
426,50,3583
446,49,3546
471,49,3546
501,50,3583
521,49,3546
540,49,3510
565,49,3510
583,48,3475
602,48,3440
626,48,3440
650,48,3440
674,48,3440
691,47,3406
715,47,3406
739,47,3406
762,47,3406
794,48,3440
827,48,3475
851,48,3475
875,48,3475
417,24,3510
446,24,3546
471,24,3546
491,24,3510
521,24,3546
540,24,3510
559,24,3475
583,24,3475
602,24,3440
626,24,3440
650,24,3440
674,24,3440
698,24,3440
722,24,3440
739,23,3406
762,23,3406
786,23,3406
818,24,3440
842,24,3440
866,24,3440
446,0,3546
471,0,3546
486,0,3475
515,0,3510
540,0,3510
559,0,3475
577,0,3440
602,0,3440
626,0,3440
650,0,3440
667,0,3406
691,0,3406
715,0,3406
739,0,3406
755,0,3373
779,0,3373
818,0,3440
842,0,3440
866,0,3440
451,-26,3583
466,-25,3510
491,-25,3510
521,-25,3546
540,-25,3510
565,-25,3510
577,-25,3440
602,-25,3440
626,-25,3440
643,-24,3406
667,-24,3406
691,-24,3406
715,-24,3406
739,-24,3406
762,-24,3406
786,-24,3406
810,-24,3406
842,-25,3440
866,-25,3440
466,-50,3510
491,-50,3510
521,-50,3546
535,-49,3475
559,-49,3475
577,-49,3440
602,-49,3440
626,-49,3440
643,-48,3406
667,-48,3406
691,-48,3406
715,-48,3406
739,-48,3406
762,-48,3406
786,-48,3406
802,-48,3373
834,-48,3406
866,-49,3440
466,-74,3510
491,-74,3510
521,-75,3546
535,-74,3475
553,-73,3440
577,-73,3440
602,-73,3440
626,-73,3440
650,-73,3440
674,-73,3440
691,-72,3406
715,-72,3406
739,-72,3406
755,-71,3373
779,-71,3373
810,-72,3406
834,-72,3406
451,-101,3583
471,-100,3546
496,-100,3546
515,-99,3510
529,-97,3440
553,-97,3440
577,-97,3440
602,-97,3440
626,-97,3440
650,-97,3440
674,-97,3440
698,-97,3440
715,-96,3406
739,-96,3406
762,-96,3406
779,-95,3373
810,-96,3406
834,-96,3406
451,-126,3583
476,-126,3583
496,-125,3546
515,-123,3510
535,-122,3475
553,-121,3440
577,-121,3440
602,-121,3440
626,-121,3440
650,-121,3440
674,-121,3440
691,-120,3406
715,-120,3406
739,-120,3406
762,-120,3406
779,-119,3373
802,-119,3373
834,-120,3406
476,-151,3583
496,-150,3546
510,-147,3475
