x,y,z
685,818,3157
707,818,3157
722,811,3129
751,818,3157
766,811,3129
795,818,3157
810,811,3129
685,796,3157
707,796,3157
722,789,3129
738,782,3101
759,782,3101
774,775,3073
803,782,3101
832,789,3129
685,774,3157
700,767,3129
716,760,3101
731,753,3073
752,753,3073
774,753,3073
803,760,3101
832,767,3129
854,767,3129
663,752,3157
685,752,3157
694,738,3101
709,732,3073
731,732,3073
752,732,3073
781,738,3101
803,738,3101
832,745,3129
854,745,3129
860,732,3073
640,729,3157
663,729,3157
685,729,3157
700,723,3129
716,716,3101
731,710,3073
752,710,3073
781,716,3101
795,710,3073
817,710,3073
838,710,3073
868,716,3101
663,707,3157
685,707,3157
700,701,3129
716,695,3101
731,688,3073
759,695,3101
788,701,3129
803,695,3101
817,688,3073
838,688,3073
685,685,3157
707,685,3157
716,673,3101
738,673,3101
759,673,3101
781,673,3101
803,673,3101
832,679,3129
838,667,3073
685,663,3157
707,663,3157
722,657,3129
738,651,3101
752,645,3073
774,645,3073
803,651,3101
832,657,3129
846,651,3101
707,641,3157
722,635,3129
744,635,3129
752,624,3073
774,624,3073
795,624,3073
824,630,3101
846,630,3101
860,624,3073
707,619,3157
722,613,3129
738,608,3101
759,608,3101
774,602,3073
803,608,3101
839,619,3157
854,613,3129
860,602,3073
859,587,2993
872,582,2967
893,582,2967
921,587,2993
729,597,3157
744,591,3129
766,591,3129
788,591,3129
810,591,3129
824,586,3101
838,581,3073
838,566,2993
851,561,2967
864,556,2942
885,556,2942
913,561,2967
926,556,2942
955,561,2967
742,585,3216
751,575,3157
773,575,3157
795,575,3157
810,569,3129
817,559,3073
831,554,3046
838,545,2993
851,540,2967
864,535,2942
885,535,2942
906,535,2942
926,535,2942
955,540,2967
976,540,2967
752,538,3073
795,552,3157
810,548,3129
817,538,3073
817,524,2993
830,519,2967
844,515,2942
864,515,2942
878,510,2917
898,510,2917
918,510,2917
947,515,2942
967,515,2942
795,530,3157
803,521,3101
817,516,3073
810,498,2967
830,498,2967
844,494,2942
857,490,2917
870,486,2893
898,490,2917
918,490,2917
939,490,2917
967,494,2942
774,495,3073
795,495,3073
810,490,3046
810,478,2967
830,478,2967
844,474,2942
864,474,2942
870,466,2893
891,466,2893
918,470,2917
939,470,2917
967,474,2942
988,474,2942
781,477,3101
788,469,3046
803,465,3019
810,457,2967
830,457,2967
844,453,2942
857,449,2917
870,445,2893
891,445,2893
911,445,2893
931,445,2893
959,449,2917
988,453,2942
780,468,3186
788,460,3129
788,448,3046
803,444,3019
817,440,2993
830,436,2967
844,432,2942
857,429,2917
878,429,2917
891,425,2893
911,425,2893
931,425,2893
959,429,2917
980,429,2917
773,442,3157
781,434,3101
788,426,3046
803,423,3019
817,419,2993
830,415,2967
844,412,2942
864,412,2942
878,408,2917
891,405,2893
903,402,2869
923,402,2869
951,405,2893
980,408,2917
773,420,3157
774,409,3073
788,405,3046
803,401,3019
817,398,2993
830,394,2967
844,391,2942
857,388,2917
870,385,2893
883,381,2869
903,381,2869
923,381,2869
959,388,2917
988,391,2942
766,394,3129
774,387,3073
788,384,3046
803,380,3019
817,377,2993
830,374,2967
844,371,2942
857,367,2917
870,364,2893
891,364,2893
896,358,2845
923,361,2869
951,364,2893
980,367,2917
759,369,3101
767,362,3046
781,359,3019
803,359,3019
817,356,2993
830,353,2967
851,353,2967
864,350,2942
878,347,2917
883,341,2869
896,338,2845
923,341,2869
943,341,2869
972,344,2893
1000,347,2917
751,353,3157
759,347,3101
767,341,3046
781,338,3019
803,338,3019
817,335,2993
838,335,2993
851,332,2967
864,329,2942
878,326,2917
883,321,2869
903,321,2869
923,321,2869
943,321,2869
972,324,2893
992,324,2893
758,334,3186
759,325,3101
767,320,3046
781,317,3019
796,314,2993
824,317,3019
838,314,2993
851,311,2967
864,309,2942
878,306,2917
898,306,2917
911,304,2893
923,301,2869
943,301,2869
964,301,2869
992,304,2893
751,309,3157
759,304,3101
774,301,3073
788,298,3046
803,296,3019
824,296,3019
838,293,2993
859,293,2993
872,291,2967
885,288,2942
898,286,2917
911,283,2893
923,281,2869
936,279,2845
964,281,2869
738,282,3101
752,279,3073
767,277,3046
788,277,3046
810,277,3046
817,272,2993
838,272,2993
851,270,2967
872,270,2967
893,270,2967
906,267,2942
911,263,2893
923,261,2869
936,259,2845
955,259,2845
1000,265,2917
738,260,3101
752,258,3073
760,253,3019
788,256,3046
810,256,3046
824,253,3019
838,251,2993
851,249,2967
872,249,2967
893,249,2967
906,247,2942
918,245,2917
923,241,2869
936,239,2845
955,239,2845
984,241,2869
738,238,3101
752,236,3073
767,234,3046
788,234,3046
810,234,3046
824,232,3019
838,230,2993
851,228,2967
872,228,2967
885,226,2942
906,226,2942
918,224,2917
923,221,2869
