x,y,z
-608,675,3216
-580,669,3186
-558,669,3186
-536,669,3186
-513,669,3186
-491,669,3186
-631,653,3216
-603,647,3186
-580,647,3186
-558,647,3186
-531,641,3157
-513,647,3186
-491,647,3186
-469,647,3186
-631,630,3216
-603,624,3186
-575,619,3157
-553,619,3157
-531,619,3157
-509,619,3157
-491,624,3186
-473,630,3216
-625,602,3186
-603,602,3186
-575,597,3157
-553,597,3157
-531,597,3157
-513,602,3186
-496,608,3216
-473,608,3216
-653,585,3216
-625,580,3186
-597,575,3157
-575,575,3157
-553,575,3157
-531,575,3157
-513,580,3186
-491,580,3186
-469,580,3186
-653,563,3216
-625,558,3186
-603,558,3186
-580,558,3186
-553,552,3157
-531,552,3157
-513,558,3186
-491,558,3186
-473,563,3216
-455,568,3246
-631,540,3216
-603,535,3186
-580,535,3186
-558,535,3186
-531,530,3157
-513,535,3186
-496,540,3216
-473,540,3216
-459,551,3277
-608,518,3216
-580,513,3186
-558,513,3186
-541,518,3216
-518,518,3216
-496,518,3216
-473,518,3216
-459,528,3277
-436,528,3277
-586,495,3216
-563,495,3216
-541,495,3216
-518,495,3216
-496,495,3216
-478,500,3246
-459,505,3277
-441,510,3309
-417,510,3309
-390,505,3277
-368,505,3277
-345,505,3277
-586,473,3216
-563,473,3216
-541,473,3216
-523,477,3246
-505,482,3277
-482,482,3277
-459,482,3277
-441,486,3309
-417,486,3309
-390,482,3277
-368,482,3277
-345,482,3277
-322,482,3277
-299,482,3277
-276,482,3277
-591,454,3246
-569,454,3246
-546,454,3246
-528,459,3277
-505,459,3277
-487,463,3309
-464,463,3309
-441,463,3309
-417,463,3309
-390,459,3277
-364,454,3246
-341,454,3246
-319,454,3246
-296,454,3246
-276,459,3277
-253,459,3277
-551,436,3277
-544,448,3373
-515,444,3341
-487,440,3309
-464,440,3309
-441,440,3309
-413,436,3277
-390,436,3277
-361,428,3216
-338,428,3216
-316,428,3216
-293,428,3216
-273,432,3246
-253,436,3277
-230,436,3277
-207,436,3277
-578,433,3440
-549,429,3406
-525,429,3406
-487,417,3309
-464,417,3309
-441,417,3309
-413,413,3277
-387,409,3246
-364,409,3246
-341,409,3246
