x,y,z
-402,803,3186
-380,803,3186
-357,803,3186
-335,803,3186
-310,796,3157
-398,774,3157
-380,781,3186
-357,781,3186
-332,774,3157
-310,774,3157
-290,781,3186
-276,803,3277
-420,752,3157
-398,752,3157
-376,752,3157
-354,752,3157
-332,752,3157
-310,752,3157
-290,758,3186
-276,780,3277
-447,736,3186
-420,729,3157
-398,729,3157
-376,729,3157
-354,729,3157
-332,729,3157
-313,736,3186
-290,736,3186
-273,750,3246
-447,714,3186
-420,707,3157
-398,707,3157
-376,707,3157
-354,707,3157
-335,714,3186
-313,714,3186
-290,714,3186
-271,721,3216
-443,685,3157
-420,685,3157
-398,685,3157
-376,685,3157
-354,685,3157
-335,691,3186
-313,691,3186
-290,691,3186
-273,704,3246
-447,669,3186
-424,669,3186
-398,663,3157
-376,663,3157
-354,663,3157
-335,669,3186
-313,669,3186
-293,675,3216
-273,682,3246
-253,688,3277
-447,647,3186
-424,647,3186
-398,641,3157
-376,641,3157
-357,647,3186
-335,647,3186
-313,647,3186
-293,653,3216
-273,659,3246
-420,619,3157
-402,624,3186
-380,624,3186
-357,624,3186
-335,624,3186
-316,630,3216
-296,636,3246
-273,636,3246
-402,602,3186
-380,602,3186
-357,602,3186
-335,602,3186
-319,614,3246
-299,619,3277
-276,619,3277
-410,591,3246
-383,585,3216
-361,585,3216
-338,585,3216
-322,596,3277
-299,596,3277
-276,596,3277
-255,602,3309
-230,596,3277
-410,568,3246
-390,573,3277
-364,568,3246
-341,568,3246
-322,573,3277
-302,579,3309
-278,579,3309
-255,579,3309
-230,573,3277
-207,573,3277
-184,573,3277
-160,568,3246
-402,567,3373
-371,556,3309
-348,556,3309
-325,556,3309
-302,556,3309
-278,556,3309
-253,551,3277
-230,551,3277
-207,551,3277
-184,551,3277
-160,545,3246
-137,545,3246
-438,559,3475
-406,548,3406
-378,543,3373
-351,538,3341
-325,533,3309
-302,533,3309
-276,528,3277
-253,528,3277
-228,523,3246
-205,523,3246
-184,528,3277
-160,523,3246
-138,528,3277
-115,528,3277
-467,541,3510
-438,535,3475
-406,524,3406
-378,519,3373
-351,514,3341
-325,510,3309
-302,510,3309
-276,505,3277
-253,505,3277
-230,505,3277
-205,500,3246
-184,505,3277
-160,500,3246
-137,500,3246
-115,505,3277
-91,500,3246
-463,511,3475
-434,506,3440
-406,501,3406
-375,491,3341
-348,486,3309
-325,486,3309
-302,486,3309
-276,482,3277
-253,482,3277
-230,482,3277
-205,477,3246
-182,477,3246
-160,477,3246
-136,473,3216
-114,477,3246
-92,482,3277
-69,482,3277
-482,482,3440
-458,482,3440
-430,477,3406
-402,472,3373
-371,463,3309
-348,463,3309
-325,463,3309
-302,463,3309
-276,459,3277
-253,459,3277
-230,459,3277
-205,454,3246
-181,450,3216
-160,454,3246
-137,454,3246
-114,454,3246
-92,459,3277
-69,459,3277
-47,463,3309
-487,462,3475
-463,462,3475
-430,453,3406
-402,448,3373
-371,440,3309
-348,440,3309
-325,440,3309
-302,440,3309
-276,436,3277
-253,436,3277
-230,436,3277
-207,436,3277
-182,432,3246
-160,432,3246
-137,432,3246
-114,432,3246
-92,436,3277
-69,436,3277
-47,440,3309
-24,448,3373
-492,442,3510
-458,433,3440
-430,429,3406
-410,433,3440
-378,425,3373
-351,421,3341
-325,417,3309
-299,413,3277
-276,413,3277
-253,413,3277
-230,413,3277
-207,413,3277
-184,413,3277
-160,409,3246
-137,409,3246
-115,413,3277
-92,413,3277
-69,413,3277
-46,413,3277
-24,417,3309
-527,426,3583
-492,418,3510
-458,409,3440
-430,405,3406
-402,401,3373
-375,397,3341
-348,394,3309
-325,394,3309
-299,390,3277
-276,390,3277
-253,390,3277
-230,390,3277
-207,390,3277
-184,390,3277
-161,390,3277
-138,390,3277
-115,390,3277
-91,386,3246
-69,386,3246
-46,386,3246
-23,390,3277
0,397,3341
-527,401,3583
-487,389,3475
-454,381,3406
-430,381,3406
-394,370,3309
-371,370,3309
-348,370,3309
-325,370,3309
-299,367,3277
-276,367,3277
-253,367,3277
-230,367,3277
-207,367,3277
-184,367,3277
-161,367,3277
-138,367,3277
-115,367,3277
-91,363,3246
-69,363,3246
-46,363,3246
-23,367,3277
0,370,3309
23,370,3309
-522,372,3546
-492,368,3510
-454,357,3406
-426,354,3373
-402,354,3373
-375,351,3341
-348,347,3309
-325,347,3309
-299,344,3277
-276,344,3277
-253,344,3277
-230,344,3277
-209,347,3309
-186,347,3309
-163,347,3309
-139,347,3309
-116,347,3309
-92,344,3277
-69,344,3277
-46,344,3277
-23,344,3277
0,347,3309
23,347,3309
46,347,3309
-492,344,3510
-458,337,3440
-430,334,3406
-406,334,3406
-378,330,3373
-348,324,3309
-325,324,3309
-299,321,3277
-276,321,3277
-253,321,3277
-230,321,3277
-209,324,3309
-186,324,3309
-163,324,3309
-139,324,3309
-116,324,3309
-92,321,3277
-69,321,3277
-46,318,3246
-23,321,3277
0,324,3309
23,327,3341
46,327,3341
-538,333,3659
-507,329,3621
-458,313,3440
-430,310,3406
-406,310,3406
-375,304,3341
-348,301,3309
-325,301,3309
-302,301,3309
-276,298,3277
-255,301,3309
-232,301,3309
-209,301,3309
-186,301,3309
-163,301,3309
-139,301,3309
-116,301,3309
-93,301,3309
-69,298,3277
-46,298,3277
-23,298,3277
0,301,3309
23,301,3309
46,301,3309
69,301,3309
-570,310,3698
-544,310,3698
-513,307,3659
-463,292,3475
-430,286,3406
-402,283,3373
-371,278,3309
-348,278,3309
-325,278,3309
-302,278,3309
-278,278,3309
-255,278,3309
-234,280,3341
-211,280,3341
-188,280,3341
-164,280,3341
-141,280,3341
-119,283,3373
-93,278,3309
-70,278,3309
-47,280,3341
-24,278,3309
0,280,3341
23,278,3309
46,278,3309
69,278,3309
-564,281,3659
-538,281,3659
-507,279,3621
-458,265,3440
-426,259,3373
-402,259,3373
-375,257,3341
-348,255,3309
-325,255,3309
-302,255,3309
-278,255,3309
-255,255,3309
-232,255,3309
-211,257,3341
-188,257,3341
-166,259,3373
-142,259,3373
-119,259,3373
-95,259,3373
-71,257,3341
0,257,3341
23,255,3309
45,252,3277
68,252,3277
-590,256,3659
-558,253,3621
-533,253,3621
-513,256,3659
-458,241,3440
-430,238,3406
-402,236,3373
-375,234,3341
-355,236,3373
-325,231,3309
-302,231,3309
-278,231,3309
-255,231,3309
-232,231,3309
-211,234,3341
-189,236,3373
-166,236,3373
-142,236,3373
-119,236,3373
-95,236,3373
-71,236,3373
0,234,3341
23,231,3309
45,229,3277
69,231,3309
-634,228,3621
-609,228,3621
-590,230,3659
-564,230,3659
-533,228,3621
-502,225,3583
-463,219,3475
-426,212,3373
-394,208,3309
-375,210,3341
-351,210,3341
-325,208,3309
-302,208,3309
-278,208,3309
-255,208,3309
-232,208,3309
-213,212,3373
-189,212,3373
-166,212,3373
-142,212,3373
-117,210,3341
-95,212,3373
-71,210,3341
23,208,3309
46,208,3309
69,208,3309
-653,200,3583
-634,202,3621
-609,202,3621
-584,202,3621
-458,192,3440
-426,189,3373
-398,187,3341
-375,187,3341
-351,187,3341
-325,185,3309
-302,185,3309
-278,185,3309
-255,185,3309
-234,187,3341
-213,189,3373
-188,187,3341
-166,189,3373
-142,189,3373
-119,189,3373
-95,189,3373
-71,189,3373
23,185,3309
46,185,3309
69,185,3309
90,181,3246
-728,175,3583
-688,172,3510
-671,173,3546
-653,175,3583
-634,177,3621
-609,177,3621
-458,168,3440
-430,167,3406
-402,165,3373
-375,163,3341
-348,162,3309
-328,163,3341
-305,163,3341
-281,163,3341
-255,162,3309
-234,163,3341
-213,165,3373
-188,163,3341
-164,163,3341
-141,163,3341
-119,165,3373
-95,165,3373
-72,167,3406
23,162,3309
46,162,3309
69,162,3309
-713,147,3510
-688,147,3510
-678,150,3583
-653,150,3583
-458,144,3440
-430,143,3406
-406,143,3406
-375,140,3341
-351,140,3341
-328,140,3341
-307,141,3373
-281,140,3341
-255,139,3309
-234,140,3341
-211,140,3341
-188,140,3341
-164,140,3341
-141,140,3341
-119,141,3373
-96,143,3406
-73,144,3440
23,139,3309
46,139,3309
68,136,3246
-434,120,3440
-406,119,3406
-382,119,3406
-355,118,3373
-328,117,3341
-305,117,3341
-278,115,3309
-255,115,3309
-232,115,3309
-211,117,3341
-188,117,3341
-164,117,3341
-141,117,3341
-119,118,3373
-96,119,3406
-72,119,3406
45,113,3246
67,112,3216
89,111,3186
-438,97,3475
-406,95,3406
-382,95,3406
-358,95,3406
-331,94,3373
-305,93,3341
-278,92,3309
-258,93,3341
-234,93,3341
-211,93,3341
-188,93,3341
-164,93,3341
-141,93,3341
-117,93,3341
45,90,3216
67,90,3216
90,90,3216
-467,73,3510
-438,73,3475
-410,72,3440
-382,71,3406
-358,71,3406
-331,70,3373
-305,70,3341
-278,69,3309
-258,70,3341
-234,70,3341
-209,69,3309
-186,69,3309
-164,70,3341
-144,71,3406
45,67,3216
67,67,3216
-502,50,3583
-463,48,3475
-438,48,3475
-414,48,3475
-382,47,3406
-358,47,3406
-331,47,3373
-305,46,3341
-281,46,3341
-258,46,3341
-237,47,3373
-211,46,3341
-186,46,3309
-164,46,3341
-144,47,3406
-121,48,3440
22,44,3186
44,44,3186
67,45,3216
-502,25,3583
-463,24,3475
-434,24,3440
-414,24,3475
-386,24,3440
-358,23,3406
-331,23,3373
-305,23,3341
-284,23,3373
-263,23,3406
-237,23,3373
-211,23,3341
-188,23,3341
-166,23,3373
-144,23,3406
-121,24,3440
0,22,3157
22,22,3157
44,22,3186
66,22,3186
-492,0,3510
-463,0,3475
-430,0,3406
-406,0,3406
-386,0,3440
-358,0,3406
-334,0,3406
-305,0,3341
-284,0,3373
-263,0,3406
-237,0,3373
-213,0,3373
-189,0,3373
-167,0,3406
-144,0,3406
-121,0,3440
0,0,3186
22,0,3216
-506,-25,3440
-482,-25,3440
-458,-25,3440
-430,-24,3406
-402,-24,3373
-378,-24,3373
-355,-24,3373
-331,-24,3373
-305,-24,3341
-281,-24,3341
-260,-24,3373
-234,-24,3341
-211,-24,3341
-189,-24,3373
-167,-24,3406
-144,-24,3406
-120,-24,3406
0,-23,3277
-530,-49,3440
-506,-49,3440
-482,-49,3440
-458,-49,3440
-430,-48,3406
-402,-48,3373
-375,-47,3341
-348,-47,3309
-325,-47,3309
-302,-47,3309
-278,-47,3309
-255,-47,3309
-234,-47,3341
-209,-47,3309
-188,-47,3341
-167,-48,3406
-144,-48,3406
-120,-48,3406
-525,-72,3406
-506,-73,3440
-482,-73,3440
-458,-73,3440
-434,-73,3440
-406,-72,3406
-378,-71,3373
-348,-70,3309
-325,-70,3309
-302,-70,3309
-278,-70,3309
-255,-70,3309
-234,-71,3341
-209,-70,3309
-188,-71,3341
-166,-71,3373
-144,-72,3406
-120,-72,3406
-525,-96,3406
-501,-96,3406
-482,-97,3440
-454,-96,3406
-434,-97,3440
-406,-96,3406
-382,-96,3406
-351,-94,3341
-325,-93,3309
-299,-92,3277
-278,-93,3309
-255,-93,3309
-232,-93,3309
-209,-93,3309
-188,-94,3341
-166,-95,3373
-144,-96,3406
-119,-95,3373
-554,-121,3440
-525,-120,3406
-506,-121,3440
-477,-120,3406
-454,-120,3406
-430,-120,3406
-406,-120,3406
-382,-120,3406
-348,-116,3309
-325,-116,3309
-299,-115,3277
-278,-116,3309
-255,-116,3309
-232,-116,3309
-209,-116,3309
-188,-118,3341
-164,-118,3341
-142,-119,3373
-549,-144,3406
-525,-144,3406
-501,-144,3406
-477,-144,3406
-454,-144,3406
-430,-144,3406
-406,-144,3406
-382,-144,3406
-348,-140,3309
-325,-140,3309
-299,-138,3277
-278,-140,3309
-255,-140,3309
-232,-140,3309
-209,-140,3309
-186,-140,3309
-164,-141,3341
-141,-141,3341
-544,-166,3373
-525,-168,3406
-496,-166,3373
-473,-166,3373
-454,-168,3406
-430,-168,3406
-406,-168,3406
-382,-168,3406
-348,-163,3309
-325,-163,3309
-299,-161,3277
-276,-161,3277
-253,-161,3277
-232,-163,3309
-209,-163,3309
-186,-163,3309
-164,-164,3341
-141,-164,3341
-549,-191,3406
-520,-190,3373
-492,-188,3341
-468,-188,3341
-449,-190,3373
-430,-191,3406
-402,-190,3373
-382,-191,3406
-355,-190,3373
-322,-184,3277
-299,-184,3277
-276,-184,3277
-255,-186,3309
-232,-186,3309
-209,-186,3309
-186,-186,3309
-164,-188,3341
-142,-190,3373
-554,-217,3440
-520,-213,3373
-492,-211,3341
-473,-213,3373
-445,-211,3341
-421,-211,3341
-402,-213,3373
-382,-215,3406
-355,-213,3373
-325,-209,3309
-302,-209,3309
-278,-209,3309
-255,-209,3309
-232,-209,3309
-209,-209,3309
-186,-209,3309
-164,-211,3341
-144,-215,3406
-578,-242,3440
-549,-239,3406
-515,-235,3341
-492,-235,3341
-468,-235,3341
-445,-235,3341
-421,-235,3341
-402,-237,3373
-382,-239,3406
-358,-239,3406
-328,-235,3341
-302,-232,3309
-276,-230,3277
-253,-230,3277
-230,-230,3277
-207,-230,3277
-186,-232,3309
-163,-232,3309
-142,-237,3373
-562,-258,3341
-538,-258,3341
-510,-256,3309
-492,-258,3341
-468,-258,3341
-445,-258,3341
-421,-258,3341
-406,-263,3406
-386,-266,3440
-358,-263,3406
-331,-260,3373
-299,-253,3277
-276,-253,3277
-253,-253,3277
-230,-253,3277
-209,-256,3309
-186,-256,3309
-163,-256,3309
-141,-258,3341
-562,-281,3341
-533,-279,3309
-510,-279,3309
-492,-281,3341
-468,-281,3341
-445,-281,3341
-430,-287,3406
-410,-290,3440
-378,-284,3373
-355,-284,3373
-331,-284,3373
-302,-279,3309
-276,-276,3277
-253,-276,3277
-230,-276,3277
-209,-279,3309
-186,-279,3309
-163,-279,3309
-141,-281,3341
-585,-305,3341
-562,-305,3341
-533,-302,3309
-510,-302,3309
-492,-305,3341
-468,-305,3341
-449,-308,3373
-430,-311,3406
-355,-308,3373
-331,-308,3373
-302,-302,3309
-276,-299,3277
-253,-299,3277
-230,-299,3277
-207,-299,3277
-184,-299,3277
-163,-302,3309
-142,-308,3373
-585,-328,3341
-556,-325,3309
-533,-325,3309
-510,-325,3309
-487,-325,3309
-468,-328,3341
-454,-335,3406
-434,-338,3440
-328,-328,3341
-299,-322,3277
-276,-322,3277
-250,-319,3246
-230,-322,3277
-207,-322,3277
-184,-322,3277
-163,-325,3309
-144,-335,3406
-556,-348,3309
-533,-348,3309
-510,-348,3309
-487,-348,3309
-468,-352,3341
-454,-358,3406
-434,-362,3440
-299,-345,3277
-276,-345,3277
-253,-345,3277
-230,-345,3277
-207,-345,3277
-186,-348,3309
-163,-348,3309
-142,-355,3373
-556,-371,3309
-533,-371,3309
-510,-371,3309
-492,-375,3341
-468,-375,3341
-454,-382,3406
-434,-386,3440
-302,-371,3309
-276,-368,3277
-253,-368,3277
-230,-368,3277
-207,-368,3277
-186,-371,3309
-163,-371,3309
-591,-402,3373
-562,-398,3341
-538,-398,3341
-515,-398,3341
-496,-402,3373
-473,-402,3373
-458,-410,3440
-438,-414,3475
-410,-410,3440
-305,-398,3341
-276,-391,3277
-253,-391,3277
-230,-391,3277
-207,-391,3277
-186,-395,3309
-166,-402,3373
-597,-430,3406
-567,-426,3373
-538,-422,3341
-515,-422,3341
-501,-430,3406
-477,-430,3406
-458,-434,3440
-438,-439,3475
-302,-418,3309
-276,-414,3277
-248,-406,3216
-228,-410,3246
-207,-414,3277
