x,y,z
-730,486,3157
-721,495,3216
-692,491,3186
-670,491,3186
-730,464,3157
-708,464,3157
-686,464,3157
-664,464,3157
-641,464,3157
-619,464,3157
-723,438,3129
-708,442,3157
-686,442,3157
-670,446,3186
-641,442,3157
-619,442,3157
-597,442,3157
-575,442,3157
-752,420,3157
-723,416,3129
-701,416,3129
-686,420,3157
-664,420,3157
-641,420,3157
-619,420,3157
-597,420,3157
-580,424,3186
-759,401,3186
-723,394,3129
-701,394,3129
-680,394,3129
-658,394,3129
-641,398,3157
-619,398,3157
-597,398,3157
-580,401,3186
-759,379,3186
-723,372,3129
-701,372,3129
-686,376,3157
-658,372,3129
-641,376,3157
-619,376,3157
-597,376,3157
-580,379,3186
-752,353,3157
-730,353,3157
-708,353,3157
-686,353,3157
-658,350,3129
-641,353,3157
-619,353,3157
-603,357,3186
-586,360,3216
-569,363,3246
-1073,357,3406
-1060,361,3440
-730,331,3157
-708,331,3157
-680,328,3129
-658,328,3129
-636,328,3129
-619,331,3157
-603,334,3186
-586,337,3216
-574,344,3277
-551,344,3277
-510,347,3309
-482,344,3277
-1039,330,3373
-1036,337,3440
-701,306,3129
-680,306,3129
-664,309,3157
-641,309,3157
-625,312,3186
-603,312,3186
-586,315,3216
-569,318,3246
-551,321,3277
-523,318,3246
-510,324,3309
-482,321,3277
-455,318,3246
-436,321,3277
-390,321,3277
-371,324,3309
-345,321,3277
-1063,307,3373
-1039,307,3373
-1026,310,3406
-1012,313,3440
-692,290,3186
-664,287,3157
-641,287,3157
-625,290,3186
-608,292,3216
-591,295,3246
-569,295,3246
-551,298,3277
-523,295,3246
-491,290,3186
-473,292,3216
-455,295,3246
-432,295,3246
-410,295,3246
-383,292,3216
-364,295,3246
-345,298,3277
-325,301,3309
-299,298,3277
-276,298,3277
-1084,289,3440
-1050,286,3406
-1026,286,3406
-992,283,3373
-692,267,3186
-664,265,3157
-647,267,3186
-631,270,3216
-608,270,3216
-591,272,3246
-574,275,3277
-546,272,3246
-523,272,3246
-496,270,3216
-473,270,3216
-451,270,3216
-428,270,3216
-406,270,3216
-380,267,3186
-364,272,3246
-341,272,3246
-322,275,3277
-299,275,3277
-276,275,3277
-255,278,3309
-232,278,3309
-209,278,3309
-186,278,3309
-164,280,3341
-1050,262,3406
-1016,259,3373
-973,255,3309
-670,245,3186
-647,245,3186
-625,245,3186
-608,247,3216
-591,250,3246
-574,252,3277
-551,252,3277
-523,250,3246
-500,250,3246
-473,247,3216
-451,247,3216
-428,247,3216
-402,245,3186
-380,245,3186
-364,250,3246
-345,252,3277
-322,252,3277
-299,252,3277
-276,252,3277
-255,255,3309
-230,252,3277
-209,255,3309
-186,255,3309
-163,255,3309
-141,257,3341
-1016,236,3373
-983,234,3341
-969,236,3373
-964,241,3440
-916,241,3440
-929,251,3583
-894,248,3546
-869,248,3546
-844,248,3546
-820,248,3546
-795,248,3546
-755,243,3475
-716,238,3406
-653,225,3216
-631,225,3216
-620,229,3277
-603,231,3309
-580,231,3309
-551,229,3277
-523,227,3246
-500,227,3246
-473,225,3216
-451,225,3216
-424,223,3186
-402,223,3186
-383,225,3216
-361,225,3216
-341,227,3246
-322,229,3277
-299,229,3277
-276,229,3277
-255,231,3309
-230,229,3277
-209,231,3309
-186,231,3309
-163,231,3309
-139,231,3309
-117,234,3341
-95,236,3373
-71,236,3373
-1026,214,3406
-992,212,3373
-978,214,3406
-974,219,3475
-949,219,3475
-916,216,3440
-910,221,3510
-885,221,3510
