x,y,z
578,772,2297
594,772,2297
611,772,2297
618,762,2266
634,762,2266
650,762,2266
578,756,2297
590,751,2281
602,746,2266
618,746,2266
634,746,2266
650,746,2266
666,746,2266
682,746,2266
557,755,2343
570,749,2327
574,735,2281
586,730,2266
602,730,2266
614,725,2252
630,725,2252
646,725,2252
666,730,2266
682,730,2266
697,730,2266
553,733,2327
562,724,2297
571,714,2266
586,714,2266
599,709,2252
614,709,2252
630,709,2252
646,709,2252
662,709,2252
682,714,2266
697,714,2266
537,717,2327
550,712,2312
558,703,2281
571,698,2266
586,698,2266
599,694,2252
614,694,2252
630,694,2252
646,694,2252
662,694,2252
677,694,2252
697,698,2266
541,705,2343
553,701,2327
562,691,2297
574,687,2281
586,682,2266
599,678,2252
614,678,2252
630,678,2252
646,678,2252
662,678,2252
677,678,2252
693,678,2252
541,689,2343
553,684,2327
562,675,2297
571,666,2266
583,662,2252
595,658,2237
614,662,2252
630,662,2252
646,662,2252
666,666,2266
682,666,2266
697,666,2266
537,668,2327
550,664,2312
555,650,2266
571,650,2266
586,650,2266
599,646,2252
614,646,2252
630,646,2252
646,646,2252
662,646,2252
677,646,2252
697,650,2266
718,655,2281
537,652,2327
550,647,2312
555,635,2266
571,635,2266
586,635,2266
599,631,2252
614,631,2252
630,631,2252
646,631,2252
657,626,2237
677,631,2252
697,635,2266
713,635,2266
548,649,2376
553,635,2327
562,627,2297
571,619,2266
586,619,2266
602,619,2266
614,615,2252
626,611,2237
642,611,2237
662,615,2252
673,611,2237
693,615,2252
557,623,2343
566,615,2312
574,607,2281
586,603,2266
602,603,2266
614,599,2252
626,595,2237
642,595,2237
653,591,2223
669,591,2223
689,595,2237
566,599,2312
582,599,2312
586,587,2266
602,587,2266
614,583,2252
626,579,2237
633,572,2208
649,572,2208
664,572,2208
680,572,2208
695,572,2208
711,572,2208
570,586,2327
582,583,2312
586,571,2266
595,564,2237
602,556,2208
614,553,2194
621,546,2167
641,550,2181
656,550,2181
667,546,2167
682,546,2167
702,550,2181
717,550,2181
723,543,2153
738,543,2153
586,570,2327
564,534,2181
576,531,2167
591,531,2167
602,527,2153
617,527,2153
633,527,2153
648,527,2153
663,527,2153
678,527,2153
697,531,2167
712,531,2167
728,531,2167
743,531,2167
763,534,2181
512,512,2153
524,509,2140
539,509,2140
557,512,2153
569,509,2140
584,509,2140
599,509,2140
614,509,2140
629,509,2140
640,506,2127
659,509,2140
674,509,2140
693,512,2153
708,512,2153
723,512,2153
743,516,2167
758,516,2167
768,512,2153
793,519,2181
809,519,2181
500,501,2167
512,497,2153
524,494,2140
536,491,2127
550,491,2127
565,491,2127
577,488,2114
591,488,2114
603,485,2101
625,491,2127
640,491,2127
659,494,2140
670,491,2127
689,494,2140
704,494,2140
719,494,2140
734,494,2140
753,497,2153
768,497,2153
783,497,2153
803,501,2167
813,497,2153
844,507,2194
865,510,2208
470,485,2167
482,482,2153
494,479,2140
506,476,2127
521,476,2127
529,471,2101
544,471,2101
562,473,2114
573,471,2101
588,471,2101
603,471,2101
621,473,2114
636,473,2114
651,473,2114
665,473,2114
684,476,2127
699,476,2127
714,476,2127
729,476,2127
749,479,2140
764,479,2140
778,479,2140
793,479,2140
813,482,2153
834,485,2167
854,488,2181
870,488,2181
460,476,2194
467,467,2153
479,464,2140
491,461,2127
503,459,2114
514,456,2101
529,456,2101
544,456,2101
558,456,2101
570,453,2088
588,456,2101
603,456,2101
617,456,2101
628,453,2088
647,456,2101
665,459,2114
680,459,2114
695,459,2114
710,459,2114
725,459,2114
744,461,2127
764,464,2140
778,464,2140
793,464,2140
808,464,2140
828,467,2153
849,470,2167
870,473,2181
879,470,2167
455,455,2167
467,452,2153
479,449,2140
488,444,2114
503,444,2114
514,441,2101
529,441,2101
544,441,2101
555,438,2088
570,438,2088
588,441,2101
603,441,2101
617,441,2101
628,438,2088
643,438,2088
661,441,2101
676,441,2101
691,441,2101
705,441,2101
720,441,2101
735,441,2101
759,447,2127
778,449,2140
793,449,2140
808,449,2140
828,452,2153
844,452,2153
864,455,2167
879,455,2167
439,440,2167
452,437,2153
464,434,2140
479,434,2140
488,429,2114
500,426,2101
514,426,2101
526,424,2088
540,424,2088
555,424,2088
570,424,2088
584,424,2088
599,424,2088
613,424,2088
624,421,2076
643,424,2088
661,426,2101
676,426,2101
691,426,2101
705,426,2101
720,426,2101
735,426,2101
750,426,2101
769,429,2114
789,432,2127
808,434,2140
823,434,2140
838,434,2140
859,437,2153
879,440,2167
906,445,2194
427,427,2181
437,422,2153
449,419,2140
464,419,2140
476,417,2127
488,414,2114
500,412,2101
511,409,2088
526,409,2088
540,409,2088
555,409,2088
570,409,2088
584,409,2088
595,407,2076
613,409,2088
624,407,2076
643,409,2088
661,412,2101
672,409,2088
686,409,2088
705,412,2101
716,409,2088
735,412,2101
750,412,2101
764,412,2101
784,414,2114
804,417,2127
823,419,2140
838,419,2140
859,422,2153
885,427,2181
906,430,2194
927,433,2208
949,436,2223
422,407,2153
437,407,2153
449,404,2140
458,399,2114
470,397,2101
485,397,2101
500,397,2101
511,394,2088
526,394,2088
540,394,2088
552,392,2076
570,394,2088
584,394,2088
595,392,2076
613,394,2088
624,392,2076
643,394,2088
657,394,2088
672,394,2088
686,394,2088
705,397,2101
720,397,2101
730,394,2088
745,394,2088
764,397,2101
784,399,2114
799,399,2114
818,402,2127
844,407,2153
859,407,2153
885,412,2181
906,415,2194
927,417,2208
955,423,2237
977,425,2252
412,397,2181
424,394,2167
437,392,2153
446,387,2127
458,385,2114
470,382,2101
485,382,2101
496,380,2088
511,380,2088
526,380,2088
540,380,2088
552,378,2076
566,378,2076
581,378,2076
599,380,2088
610,378,2076
628,380,2088
643,380,2088
657,380,2088
672,380,2088
686,380,2088
705,382,2101
720,382,2101
730,380,2088
745,380,2088
764,382,2101
784,385,2114
799,385,2114
818,387,2127
838,389,2140
859,392,2153
879,394,2167
900,397,2181
921,399,2194
949,404,2223
977,410,2252
412,382,2181
424,379,2167
434,374,2140
443,370,2114
455,367,2101
470,367,2101
485,367,2101
500,367,2101
514,367,2101
529,367,2101
540,365,2088
555,365,2088
566,363,2076
581,363,2076
599,365,2088
610,363,2076
628,365,2088
639,363,2076
653,363,2076
668,363,2076
686,365,2088
701,365,2088
716,365,2088
730,365,2088
745,365,2088
760,365,2088
779,367,2101
794,367,2101
818,372,2127
838,374,2140
859,377,2153
879,379,2167
900,382,2181
921,384,2194
949,389,2223
970,391,2237
980,389,2223
409,364,2167
422,362,2153
434,359,2140
443,355,2114
455,353,2101
467,351,2088
482,351,2088
500,353,2101
514,353,2101
526,351,2088
540,351,2088
555,351,2088
566,349,2076
577,346,2063
595,349,2076
613,351,2088
624,349,2076
639,349,2076
649,346,2063
672,351,2088
686,351,2088
701,351,2088
712,349,2076
730,351,2088
745,351,2088
760,351,2088
774,351,2088
794,353,2101
813,355,2114
838,359,2140
859,362,2153
879,364,2167
900,366,2181
916,366,2181
942,371,2208
964,373,2223
986,376,2237
995,373,2223
1004,371,2208
404,344,2140
419,344,2140
434,344,2140
446,342,2127
455,338,2101
467,336,2088
482,336,2088
496,336,2088
511,336,2088
526,336,2088
540,336,2088
552,334,2076
566,334,2076
577,332,2063
595,334,2076
613,336,2088
628,336,2088
643,336,2088
649,332,2063
672,336,2088
686,336,2088
697,334,2076
716,336,2088
730,336,2088
745,336,2088
760,336,2088
774,336,2088
794,338,2101
813,340,2114
838,344,2140
859,346,2153
879,349,2167
900,351,2181
916,351,2181
936,353,2194
958,355,2208
980,358,2223
995,358,2223
1011,358,2223
1020,355,2208
389,329,2140
402,327,2127
416,327,2127
434,329,2140
446,327,2127
455,323,2101
470,323,2101
482,321,2088
496,321,2088
511,321,2088
529,323,2101
544,323,2101
555,321,2088
566,319,2076
581,319,2076
595,319,2076
613,321,2088
628,321,2088
639,319,2076
653,319,2076
668,319,2076
686,321,2088
697,319,2076
716,321,2088
730,321,2088
745,321,2088
764,323,2101
779,323,2101
794,323,2101
808,323,2101
838,329,2140
859,331,2153
879,334,2167
900,336,2181
916,336,2181
931,336,2181
958,340,2208
973,340,2208
995,342,2223
1011,342,2223
1020,340,2208
389,314,2140
402,312,2127
416,312,2127
431,312,2127
443,311,2114
455,309,2101
470,309,2101
482,307,2088
496,307,2088
511,307,2088
529,309,2101
544,309,2101
558,309,2101
566,305,2076
581,305,2076
599,307,2088
613,307,2088
624,305,2076
639,305,2076
657,307,2088
668,305,2076
683,305,2076
701,307,2088
716,307,2088
730,307,2088
745,307,2088
760,307,2088
779,309,2101
794,309,2101
808,309,2101
833,312,2127
859,316,2153
879,318,2167
900,320,2181
916,320,2181
925,318,2167
952,322,2194
973,324,2208
989,324,2208
1011,327,2223
1020,324,2208
387,298,2127
397,294,2101
411,294,2101
429,296,2114
441,294,2101
455,294,2101
470,294,2101
482,292,2088
496,292,2088
514,294,2101
529,294,2101
544,294,2101
558,294,2101
570,292,2088
581,290,2076
599,292,2088
610,290,2076
624,290,2076
639,290,2076
653,290,2076
672,292,2088
686,292,2088
701,292,2088
712,290,2076
730,292,2088
745,292,2088
760,292,2088
774,292,2088
794,294,2101
808,294,2101
828,296,2114
864,303,2167
885,305,2181
906,307,2194
916,305,2181
931,305,2181
952,307,2194
973,309,2208
989,309,2208
1004,309,2208
384,281,2114
397,279,2101
411,279,2101
429,281,2114
441,279,2101
455,279,2101
467,277,2088
482,277,2088
496,277,2088
511,277,2088
529,279,2101
544,279,2101
558,279,2101
570,277,2088
581,276,2076
599,277,2088
613,277,2088
624,276,2076
635,274,2063
653,276,2076
672,277,2088
683,276,2076
697,276,2076
712,276,2076
730,277,2088
745,277,2088
755,276,2076
770,276,2076
794,279,2101
808,279,2101
823,279,2101
859,286,2153
885,290,2181
906,292,2194
921,292,2194
936,292,2194
952,292,2194
967,292,2194
977,290,2181
389,269,2140
402,268,2127
416,268,2127
429,266,2114
443,266,2114
455,264,2101
467,263,2088
485,264,2101
496,263,2088
514,264,2101
529,264,2101
544,264,2101
558,264,2101
570,263,2088
584,263,2088
599,263,2088
610,261,2076
624,261,2076
635,260,2063
653,261,2076
672,263,2088
683,261,2076
697,261,2076
712,261,2076
726,261,2076
741,261,2076
755,261,2076
770,261,2076
789,263,2088
803,263,2088
823,264,2101
859,271,2153
890,276,2194
906,276,2194
921,276,2194
931,275,2181
952,276,2194
961,275,2181
977,275,2181
391,256,2153
404,254,2140
422,256,2153
431,253,2127
443,251,2114
453,248,2088
467,248,2088
485,250,2101
500,250,2101
517,251,2114
532,251,2114
544,250,2101
558,250,2101
570,248,2088
584,248,2088
599,248,2088
610,247,2076
620,245,2063
635,245,2063
653,247,2076
676,250,2101
683,247,2076
697,247,2076
707,245,2063
726,247,2076
741,247,2076
755,247,2076
770,247,2076
789,248,2088
803,248,2088
818,248,2088
843,251,2114
890,261,2194
906,261,2194
921,261,2194
936,261,2194
952,261,2194
967,261,2194
982,261,2194
1004,262,2208
1033,266,2237
412,244,2181
422,241,2153
431,238,2127
441,235,2101
453,234,2088
467,234,2088
482,234,2088
500,235,2101
517,236,2114
532,236,2114
544,235,2101
558,235,2101
570,234,2088
581,232,2076
595,232,2076
610,232,2076
617,229,2051
635,231,2063
657,234,2088
672,234,2088
683,232,2076
697,232,2076
707,231,2063
722,231,2063
741,232,2076
760,234,2088
770,232,2076
789,234,2088
803,234,2088
823,235,2101
838,235,2101
885,244,2181
911,247,2208
927,247,2208
936,245,2194
952,245,2194
967,245,2194
982,245,2194
1004,247,2208
1020,247,2208
399,230,2194
414,230,2194
419,224,2140
429,222,2114
441,220,2101
455,220,2101
467,219,2088
485,220,2101
500,220,2101
517,222,2114
536,223,2127
547,222,2114
558,220,2101
566,218,2076
584,219,2088
599,219,2088
610,218,2076
620,216,2063
639,218,2076
657,219,2088
672,219,2088
686,219,2088
697,218,2076
707,216,2063
722,216,2063
741,218,2076
755,218,2076
770,218,2076
784,218,2076
803,219,2088
823,220,2101
838,220,2101
853,220,2101
911,232,2208
927,232,2208
942,232,2208
958,232,2208
967,230,2194
982,230,2194
998,230,2194
1020,232,2208
406,211,2153
416,208,2127
429,207,2114
441,206,2101
453,204,2088
467,204,2088
482,204,2088
500,206,2101
517,207,2114
536,208,2127
550,208,2127
555,204,2088
566,203,2076
584,204,2088
599,204,2088
610,203,2076
624,203,2076
639,203,2076
657,204,2088
672,204,2088
686,204,2088
701,204,2088
707,202,2063
722,202,2063
741,203,2076
750,202,2063
765,202,2063
