x,y,z
722,867,3440
698,843,3440
715,835,3406
739,835,3406
755,827,3373
779,827,3373
667,811,3406
691,811,3406
708,803,3373
739,811,3406
762,811,3406
779,803,3373
802,803,3373
834,811,3406
667,787,3406
691,787,3406
708,779,3373
731,779,3373
762,787,3406
779,779,3373
802,779,3373
826,779,3373
667,763,3406
691,763,3406
708,756,3373
731,756,3373
762,763,3406
779,756,3373
802,756,3373
826,756,3373
650,747,3440
667,739,3406
691,739,3406
708,732,3373
739,739,3406
755,732,3373
779,732,3373
802,732,3373
826,732,3373
674,723,3440
691,715,3406
715,715,3406
731,708,3373
755,708,3373
786,715,3406
802,708,3373
818,702,3341
674,698,3440
691,692,3406
715,692,3406
731,685,3373
755,685,3373
779,685,3373
802,685,3373
826,685,3373
650,674,3440
674,674,3440
691,668,3406
708,661,3373
739,668,3406
755,661,3373
779,661,3373
802,661,3373
834,668,3406
656,657,3475
674,650,3440
684,638,3373
708,638,3373
739,644,3406
762,644,3406
786,644,3406
810,644,3406
834,644,3406
858,644,3406
674,626,3440
691,620,3406
715,620,3406
739,620,3406
762,620,3406
786,620,3406
810,620,3406
834,620,3406
850,614,3373
857,602,3309
855,585,3216
691,596,3406
715,596,3406
739,596,3406
762,596,3406
786,596,3406
810,596,3406
826,590,3373
841,585,3341
857,579,3309
871,573,3277
894,573,3277
908,568,3246
725,561,3341
770,578,3440
794,578,3440
810,572,3406
818,561,3341
825,551,3277
840,545,3246
855,540,3216
878,540,3216
900,540,3216
923,540,3216
770,554,3440
786,548,3406
810,548,3406
810,533,3309
818,523,3246
832,518,3216
847,513,3186
869,513,3186
892,513,3186
931,523,3246
963,528,3277
755,519,3373
779,519,3373
795,514,3341
802,505,3277
818,500,3246
832,495,3216
847,491,3186
869,491,3186
892,491,3186
923,495,3216
954,500,3246
959,491,3186
739,501,3406
762,501,3406
779,496,3373
787,486,3309
802,482,3277
825,482,3277
832,473,3216
855,473,3216
886,477,3246
892,468,3186
906,464,3157
945,473,3216
968,473,3216
739,477,3406
762,477,3406
779,472,3373
787,463,3309
810,463,3309
825,459,3277
840,454,3246
855,450,3216
878,450,3216
892,446,3186
914,446,3186
945,450,3216
968,450,3216
739,453,3406
755,448,3373
771,444,3341
787,440,3309
802,436,3277
825,436,3277
848,436,3277
855,428,3216
869,424,3186
892,424,3186
914,424,3186
936,424,3186
968,428,3216
746,433,3440
762,429,3406
764,417,3309
779,413,3277
802,413,3277
825,413,3277
848,413,3277
863,409,3246
869,401,3186
892,401,3186
914,401,3186
936,401,3186
959,401,3186
746,409,3440
762,405,3406
764,394,3309
779,390,3277
802,390,3277
825,390,3277
848,390,3277
855,383,3216
869,379,3186
884,376,3157
906,376,3157
936,379,3186
959,379,3186
731,378,3373
755,378,3373
764,370,3309
787,370,3309
802,367,3277
818,363,3246
840,363,3246
855,360,3216
869,357,3186
884,353,3157
906,353,3157
936,357,3186
959,357,3186
727,376,3583
722,361,3440
731,354,3373
748,351,3341
771,351,3341
787,347,3309
810,347,3309
818,341,3246
832,337,3216
847,334,3186
869,334,3186
892,334,3186
906,331,3157
936,334,3186
959,334,3186
727,351,3583
729,340,3475
739,334,3406
748,327,3341
771,327,3341
787,324,3309
810,324,3309
825,321,3277
840,318,3246
855,315,3216
869,312,3186
892,312,3186
906,309,3157
936,312,3186
959,312,3186
735,329,3621
737,319,3510
739,310,3406
755,307,3373
771,304,3341
787,301,3309
810,301,3309
825,298,3277
848,298,3277
863,295,3246
861,287,3157
884,287,3157
906,287,3157
928,287,3157
950,287,3157
719,298,3546
737,295,3510
739,286,3406
762,286,3406
771,280,3341
787,278,3309
802,275,3277
825,275,3277
848,275,3277
863,272,3246
861,265,3157
884,265,3157
906,265,3157
928,265,3157
959,267,3186
719,273,3546
729,267,3475
739,262,3406
748,257,3341
764,255,3309
787,255,3309
810,255,3309
825,252,3277
848,252,3277
863,250,3246
854,241,3129
884,243,3157
906,243,3157
928,243,3157
712,245,3510
722,241,3440
731,236,3373
741,231,3309
771,234,3341
787,231,3309
810,231,3309
825,229,3277
848,229,3277
855,225,3216
861,221,3157
884,221,3157
906,221,3157
936,223,3186
698,216,3440
722,216,3440
739,214,3406
748,210,3341
771,210,3341
787,208,3309
810,208,3309
825,206,3277
840,204,3246
847,200,3186
861,199,3157
876,197,3129
906,199,3157
945,202,3216
705,194,3475
722,192,3440
739,190,3406
748,187,3341
764,185,3309
787,185,3309
810,185,3309
825,183,3277
832,180,3216
839,176,3157
861,176,3157
884,176,3157
914,178,3186
963,183,3277
674,168,3440
705,170,3475
722,168,3440
739,167,3406
748,163,3341
764,162,3309
787,162,3309
802,160,3277
825,160,3277
825,156,3186
839,154,3157
861,154,3157
892,156,3186
931,159,3246
963,160,3277
986,160,3277
712,147,3510
722,144,3440
739,143,3406
748,140,3341
764,139,3309
787,139,3309
802,137,3277
810,135,3216
817,132,3157
839,132,3157
861,132,3157
900,135,3216
931,136,3246
963,137,3277
