x,y,z
636,864,3246
596,849,3277
613,841,3246
630,833,3216
646,825,3186
669,825,3186
672,803,3101
573,826,3277
596,826,3277
613,818,3246
624,803,3186
646,803,3186
669,803,3186
691,803,3186
568,795,3246
590,795,3246
607,788,3216
624,781,3186
640,774,3157
669,781,3186
691,781,3186
727,795,3246
568,773,3246
590,773,3246
602,758,3186
624,758,3186
646,758,3186
669,758,3186
691,758,3186
734,780,3277
579,765,3309
590,750,3246
607,743,3216
624,736,3186
646,736,3186
669,736,3186
691,736,3186
727,750,3246
579,741,3309
596,734,3277
607,721,3216
624,714,3186
646,714,3186
669,714,3186
691,714,3186
713,714,3186
579,718,3309
596,711,3277
607,698,3216
624,691,3186
640,685,3157
669,691,3186
691,691,3186
707,685,3157
573,688,3277
590,682,3246
607,675,3216
624,669,3186
646,669,3186
669,669,3186
691,669,3186
720,675,3216
590,659,3246
607,653,3216
624,647,3186
640,641,3157
675,653,3216
691,647,3186
596,642,3277
607,630,3216
624,624,3186
640,619,3157
675,630,3216
691,624,3186
602,625,3309
619,619,3277
630,608,3216
652,608,3216
688,619,3277
718,625,3309
561,608,3341
579,602,3309
602,602,3309
619,596,3277
642,596,3277
665,596,3277
694,602,3309
718,602,3309
734,596,3277
476,596,3406
500,596,3406
519,590,3373
548,596,3406
561,585,3341
584,585,3341
608,585,3341
625,579,3309
642,573,3277
665,573,3277
688,573,3277
718,579,3309
741,579,3309
764,579,3309
787,579,3309
810,579,3309
476,572,3406
500,572,3406
519,567,3373
543,567,3373
566,567,3373
584,561,3341
602,556,3309
625,556,3309
648,556,3309
665,551,3277
694,556,3309
718,556,3309
741,556,3309
764,556,3309
787,556,3309
802,551,3277
825,551,3277
453,548,3406
476,548,3406
495,543,3373
519,543,3373
543,543,3373
566,543,3373
579,533,3309
602,533,3309
625,533,3309
648,533,3309
665,528,3277
688,528,3277
711,528,3277
741,533,3309
757,528,3277
779,528,3277
802,528,3277
825,528,3277
857,533,3309
433,530,3440
453,524,3406
472,519,3373
495,519,3373
514,514,3341
537,514,3341
555,510,3309
579,510,3309
602,510,3309
619,505,3277
648,510,3309
671,510,3309
688,505,3277
711,505,3277
734,505,3277
757,505,3277
779,505,3277
802,505,3277
825,505,3277
848,505,3277
871,505,3277
429,501,3406
453,501,3406
476,501,3406
491,491,3341
509,486,3309
532,486,3309
555,486,3309
579,486,3309
602,486,3309
625,486,3309
648,486,3309
671,486,3309
694,486,3309
711,482,3277
734,482,3277
757,482,3277
779,482,3277
802,482,3277
833,486,3309
848,482,3277
871,482,3277
409,482,3440
429,477,3406
453,477,3406
472,472,3373
491,468,3341
509,463,3309
537,468,3341
555,463,3309
573,459,3277
596,459,3277
625,463,3309
642,459,3277
665,459,3277
681,454,3246
711,459,3277
734,459,3277
749,454,3246
779,459,3277
802,459,3277
833,463,3309
857,463,3309
871,459,3277
409,457,3440
429,453,3406
453,453,3406
472,448,3373
486,440,3309
509,440,3309
532,440,3309
555,440,3309
573,436,3277
596,436,3277
619,436,3277
642,436,3277
652,428,3216
681,432,3246
711,436,3277
727,432,3246
749,432,3246
772,432,3246
802,436,3277
825,436,3277
857,440,3309
880,440,3309
385,433,3440
409,433,3440
429,429,3406
453,429,3406
472,425,3373
491,421,3341
509,417,3309
