x,y,z
553,790,2822
572,790,2822
592,790,2822
617,797,2845
627,784,2799
636,771,2754
542,783,2869
557,777,2845
568,764,2799
587,764,2799
612,771,2822
627,764,2799
641,758,2777
660,758,2777
535,783,2942
542,763,2869
553,751,2822
568,745,2799
583,739,2777
607,745,2799
627,745,2799
641,739,2777
660,739,2777
530,756,2917
537,737,2845
553,731,2822
568,725,2799
583,719,2777
602,719,2777
622,719,2777
641,719,2777
666,725,2799
702,743,2869
522,723,2869
537,717,2845
557,717,2845
568,705,2799
583,700,2777
602,700,2777
622,700,2777
641,700,2777
666,705,2799
685,705,2799
526,709,2893
542,703,2869
553,691,2822
568,686,2799
583,680,2777
602,680,2777
622,680,2777
641,680,2777
660,680,2777
680,680,2777
522,683,2869
542,683,2869
557,677,2845
568,666,2799
587,666,2799
607,666,2799
627,666,2799
641,661,2777
660,661,2777
674,656,2754
522,663,2869
542,663,2869
557,657,2845
572,652,2822
592,652,2822
602,642,2777
627,647,2799
646,647,2799
660,642,2777
680,642,2777
546,648,2893
557,637,2845
572,632,2822
592,632,2822
607,627,2799
627,627,2799
641,622,2777
660,622,2777
674,617,2754
542,623,2869
562,623,2869
577,617,2845
592,612,2822
607,607,2799
622,603,2777
636,598,2754
650,593,2733
669,593,2733
683,588,2711
562,603,2869
582,603,2869
592,593,2822
607,588,2799
616,578,2754
621,565,2690
640,565,2690
659,565,2690
677,565,2690
691,560,2669
715,565,2690
746,574,2733
576,597,2942
577,578,2845
573,555,2733
583,546,2690
593,538,2649
611,538,2649
635,542,2669
653,542,2669
672,542,2669
686,538,2649
715,546,2690
740,550,2711
753,546,2690
772,546,2690
546,527,2690
556,519,2649
574,519,2649
588,515,2629
602,511,2609
620,511,2609
644,515,2629
662,515,2629
686,519,2649
709,523,2669
740,531,2711
753,527,2690
778,531,2711
797,531,2711
828,540,2754
523,504,2669
537,501,2649
547,493,2609
566,493,2609
588,497,2629
602,493,2609
620,493,2609
639,493,2609
657,493,2609
680,497,2629
704,501,2649
728,504,2669
753,508,2690
772,508,2690
797,512,2711
822,516,2733
848,520,2754
504,486,2669
523,486,2669
529,475,2609
547,475,2609
566,475,2609
584,475,2609
602,475,2609
620,475,2609
639,475,2609
662,478,2629
686,482,2649
704,482,2649
717,478,2629
747,486,2669
772,490,2690
790,490,2690
816,493,2711
841,497,2733
867,501,2754
894,505,2777
504,467,2669
519,463,2649
529,456,2609
547,456,2609
566,456,2609
579,453,2589
602,456,2609
620,456,2609
639,456,2609
657,456,2609
680,460,2629
699,460,2629
717,460,2629
741,463,2649
760,463,2649
790,471,2690
803,467,2669
835,474,2711
867,482,2754
894,486,2777
920,490,2799
504,448,2669
515,442,2629
529,438,2609
547,438,2609
561,435,2589
579,435,2589
602,438,2609
620,438,2609
634,435,2589
652,435,2589
675,438,2609
694,438,2609
717,442,2629
736,442,2629
754,442,2629
784,448,2669
803,448,2669
835,455,2711
860,459,2733
886,463,2754
913,466,2777
478,423,2629
493,420,2609
515,423,2629
533,423,2629
547,420,2609
561,417,2589
579,417,2589
598,417,2589
616,417,2589
639,420,2609
657,420,2609
675,420,2609
694,420,2609
712,420,2609
730,420,2609
760,426,2649
784,430,2669
803,430,2669
828,433,2690
860,440,2733
880,440,2733
906,443,2754
474,402,2609
493,402,2609
511,402,2609
529,402,2609
547,402,2609
561,399,2589
579,399,2589
598,399,2589
616,399,2589
639,402,2609
657,402,2609
675,402,2609
694,402,2609
712,402,2609
741,408,2649
760,408,2649
778,408,2649
803,411,2669
828,414,2690
847,414,2690
880,421,2733
906,424,2754
933,428,2777
460,386,2629
474,383,2609
493,383,2609
511,383,2609
529,383,2609
543,380,2589
561,380,2589
579,380,2589
598,380,2589
616,380,2589
639,383,2609
657,383,2609
675,383,2609
688,380,2589
706,380,2589
736,386,2629
754,386,2629
778,389,2649
803,392,2669
828,395,2690
847,395,2690
872,398,2711
913,408,2777
940,411,2799
456,365,2609
474,365,2609
493,365,2609
511,365,2609
529,365,2609
543,362,2589
561,362,2589
579,362,2589
598,362,2589
620,365,2609
639,365,2609
662,368,2629
675,365,2609
688,362,2589
712,365,2609
741,371,2649
760,371,2649
778,371,2649
803,373,2669
822,373,2669
847,376,2690
872,379,2711
906,385,2754
940,392,2799
967,395,2822
438,347,2609
456,347,2609
471,344,2589
493,347,2609
511,347,2609
529,347,2609
543,344,2589
561,344,2589
579,344,2589
602,347,2609
616,344,2589
639,347,2609
657,347,2609
675,347,2609
694,347,2609
717,349,2629
741,352,2649
760,352,2649
784,355,2669
803,355,2669
822,355,2669
840,355,2669
872,360,2711
899,363,2733
940,372,2799
967,375,2822
438,329,2609
456,329,2609
474,329,2609
489,326,2589
507,326,2589
525,326,2589
543,326,2589
561,326,2589
584,329,2609
602,329,2609
620,329,2609
639,329,2609
657,329,2609
675,329,2609
694,329,2609
717,331,2629
741,334,2649
754,331,2629
778,334,2649
803,336,2669
822,336,2669
840,336,2669
866,339,2690
891,341,2711
933,350,2777
960,352,2799
445,315,2649
460,313,2629
474,310,2609
493,310,2609
507,308,2589
525,308,2589
539,306,2570
561,308,2589
584,310,2609
602,310,2609
620,310,2609
639,310,2609
657,310,2609
675,310,2609
694,310,2609
717,313,2629
736,313,2629
754,313,2629
778,315,2649
797,315,2649
822,317,2669
847,320,2690
872,322,2711
899,325,2733
933,330,2777
952,330,2777
451,301,2690
467,299,2669
482,296,2649
493,292,2609
507,290,2589
525,290,2589
543,290,2589
561,290,2589
579,290,2589
602,292,2609
620,292,2609
639,292,2609
657,292,2609
675,292,2609
694,292,2609
712,292,2609
736,294,2629
