x,y,z
560,769,2967
511,768,3046
528,761,3019
544,754,2993
560,748,2967
581,748,2967
602,748,2967
617,742,2942
494,753,3073
511,746,3046
523,733,2993
540,727,2967
560,727,2967
581,727,2967
597,721,2942
617,721,2942
643,727,2967
494,732,3073
511,725,3046
528,719,3019
540,706,2967
560,706,2967
576,700,2942
597,700,2942
617,700,2942
643,706,2967
664,706,2967
494,710,3073
511,704,3046
528,697,3019
540,685,2967
560,685,2967
576,680,2942
602,685,2967
617,680,2942
638,680,2942
494,688,3073
511,682,3046
528,676,3019
544,671,2993
560,665,2967
576,659,2942
597,659,2942
617,659,2942
643,665,2967
494,667,3073
511,661,3046
528,655,3019
544,650,2993
556,638,2942
576,638,2942
597,638,2942
617,638,2942
643,644,2967
494,645,3073
511,640,3046
528,634,3019
544,629,2993
560,623,2967
581,623,2967
602,623,2967
623,623,2967
643,623,2967
499,630,3101
511,618,3046
533,618,3046
544,608,2993
560,602,2967
581,602,2967
602,602,2967
623,602,2967
633,592,2917
511,597,3046
533,597,3046
549,592,3019
565,587,2993
586,587,2993
602,582,2967
623,582,2967
520,586,3101
537,581,3073
554,576,3046
570,571,3019
591,571,3019
607,566,2993
634,571,3019
672,586,3101
499,591,3246
517,585,3216
530,575,3157
542,564,3101
559,559,3073
575,554,3046
586,545,2993
618,554,3046
657,569,3129
685,575,3157
707,575,3157
736,580,3186
435,573,3277
458,573,3277
481,573,3277
499,568,3246
517,563,3216
530,552,3157
547,548,3129
564,543,3101
575,533,3046
597,533,3046
623,538,3073
663,552,3157
685,552,3157
707,552,3157
729,552,3157
751,552,3157
773,552,3157
412,551,3277
435,551,3277
458,551,3277
477,545,3246
499,545,3246
517,540,3216
540,540,3216
552,530,3157
574,530,3157
586,521,3101
602,516,3073
635,526,3129
657,526,3129
685,530,3157
707,530,3157
729,530,3157
751,530,3157
766,526,3129
781,521,3101
803,521,3101
370,533,3309
389,528,3277
412,528,3277
435,528,3277
458,528,3277
477,523,3246
499,523,3246
517,518,3216
535,513,3186
557,513,3186
574,508,3157
596,508,3157
618,508,3157
640,508,3157
663,508,3157
679,504,3129
707,508,3157
729,508,3157
751,508,3157
773,508,3157
781,499,3101
