x,y,z
344,796,3073
359,782,3019
373,769,2967
298,768,3046
317,761,3019
335,754,2993
356,754,2993
373,748,2967
394,748,2967
415,748,2967
277,746,3046
295,740,3019
311,727,2967
332,727,2967
353,727,2967
370,721,2942
394,727,2967
411,721,2942
277,725,3046
295,719,3019
311,706,2967
335,712,2993
353,706,2967
373,706,2967
394,706,2967
415,706,2967
436,706,2967
277,704,3046
295,697,3019
314,691,2993
332,685,2967
353,685,2967
373,685,2967
394,685,2967
415,685,2967
439,691,2993
274,676,3019
295,676,3019
314,671,2993
332,665,2967
350,659,2942
373,665,2967
394,665,2967
419,671,2993
439,671,2993
460,671,2993
277,661,3046
298,661,3046
317,655,3019
335,650,2993
353,644,2967
373,644,2967
394,644,2967
415,644,2967
439,650,2993
456,644,2967
298,640,3046
317,634,3019
335,629,2993
353,623,2967
373,623,2967
394,623,2967
419,629,2993
443,634,3019
301,624,3073
317,613,3019
338,613,3019
356,608,2993
373,602,2967
398,608,2993
422,613,3019
447,618,3046
319,597,3046
341,597,3046
359,592,3019
380,592,3019
405,597,3046
426,597,3046
451,602,3073
477,608,3101
503,613,3129
322,581,3073
344,581,3073
362,576,3046
383,576,3046
405,576,3046
430,581,3073
455,586,3101
481,591,3129
503,591,3129
520,586,3101
542,586,3101
559,581,3073
575,576,3046
322,559,3073
344,559,3073
365,559,3073
383,554,3046
405,554,3046
430,559,3073
455,564,3101
481,569,3129
508,575,3157
520,564,3101
542,564,3101
559,559,3073
575,554,3046
586,545,2993
353,552,3157
369,543,3101
387,538,3073
405,533,3046
430,538,3073
459,548,3129
486,552,3157
503,548,3129
516,538,3073
537,538,3073
559,538,3073
575,533,3046
591,528,3019
612,528,3019
639,533,3046
304,561,3341
327,561,3341
344,551,3277
363,545,3246
379,535,3186
390,521,3101
412,521,3101
438,526,3129
464,530,3157
481,526,3129
499,521,3101
516,516,3073
537,516,3073
559,516,3073
575,512,3046
591,507,3019
612,507,3019
634,507,3019
301,533,3309
324,533,3309
344,528,3277
363,523,3246
379,513,3186
397,508,3157
419,508,3157
442,508,3157
459,504,3129
481,504,3129
503,504,3129
516,495,3073
537,495,3073
554,490,3046
570,486,3019
597,490,3046
618,490,3046
634,486,3019
655,486,3019
286,524,3406
304,514,3341
324,510,3309
344,505,3277
363,500,3246
379,491,3186
401,491,3186
423,491,3186
442,486,3157
459,482,3129
477,477,3101
499,477,3101
516,473,3073
537,473,3073
554,469,3046
575,469,3046
597,469,3046
618,469,3046
639,469,3046
661,469,3046
682,469,3046
277,486,3309
304,491,3341
324,486,3309
344,482,3277
363,477,3246
379,468,3186
401,468,3186
419,464,3157
442,464,3157
455,456,3101
473,452,3073
494,452,3073
516,452,3073
533,448,3046
554,448,3046
575,448,3046
597,448,3046
618,448,3046
639,448,3046
661,448,3046
682,448,3046
283,472,3373
304,468,3341
324,463,3309
344,459,3277
363,454,3246
379,446,3186
397,442,3157
419,442,3157
442,442,3157
455,434,3101
473,430,3073
499,434,3101
516,430,3073
533,426,3046
554,426,3046
575,426,3046
597,426,3046
612,423,3019
634,423,3019
655,423,3019
682,426,3046
286,453,3406
304,444,3341
324,440,3309
344,436,3277
363,432,3246
379,424,3186
397,420,3157
419,420,3157
438,416,3129
455,412,3101
473,409,3073
494,409,3073
516,409,3073
533,405,3046
554,405,3046
575,405,3046
597,405,3046
612,401,3019
634,401,3019
649,398,2993
670,398,2993
697,401,3019
267,438,3475
288,433,3440
304,421,3341
324,417,3309
344,413,3277
360,405,3216
379,401,3186
397,398,3157
419,398,3157
442,398,3157
455,391,3101
473,387,3073
494,387,3073
516,387,3073
533,384,3046
554,384,3046
575,384,3046
597,384,3046
618,384,3046
634,380,3019
649,377,2993
670,377,2993
691,377,2993
712,377,2993
267,413,3475
