x,y,z
649,775,2993
623,775,3073
645,775,3073
661,768,3046
682,768,3046
703,768,3046
724,768,3046
752,775,3073
629,760,3101
645,753,3073
661,746,3046
682,746,3046
703,746,3046
724,746,3046
746,746,3046
767,746,3046
613,745,3129
629,738,3101
645,732,3073
666,732,3073
688,732,3073
703,725,3046
724,725,3046
746,725,3046
767,725,3046
585,743,3216
596,729,3157
613,723,3129
623,710,3073
639,704,3046
661,704,3046
682,704,3046
703,704,3046
724,704,3046
746,704,3046
767,704,3046
591,701,3129
607,695,3101
623,688,3073
639,682,3046
661,682,3046
682,682,3046
703,682,3046
724,682,3046
746,682,3046
767,682,3046
613,679,3129
623,667,3073
645,667,3073
661,661,3046
682,661,3046
703,661,3046
724,661,3046
746,661,3046
767,661,3046
781,655,3019
596,663,3157
613,657,3129
629,651,3101
645,645,3073
661,640,3046
682,640,3046
703,640,3046
724,640,3046
746,640,3046
767,640,3046
788,640,3046
789,623,2967
596,641,3157
618,641,3157
635,635,3129
651,630,3101
666,624,3073
682,618,3046
703,618,3046
724,618,3046
746,618,3046
767,618,3046
781,613,3019
803,613,3019
618,619,3157
640,619,3157
651,608,3101
666,602,3073
688,602,3073
703,597,3046
724,597,3046
746,597,3046
767,597,3046
788,597,3046
810,597,3046
810,582,2967
635,591,3129
645,581,3073
666,581,3073
688,581,3073
709,581,3073
731,581,3073
746,576,3046
754,566,2993
762,556,2942
775,551,2917
789,547,2893
803,542,2869
823,542,2869
651,564,3101
672,564,3101
688,559,3073
716,564,3101
731,559,3073
746,554,3046
741,535,2942
749,526,2893
763,522,2869
783,522,2869
803,522,2869
823,522,2869
850,526,2893
870,526,2893
651,543,3101
666,538,3073
688,538,3073
709,538,3073
731,538,3073
733,524,2993
729,506,2893
743,502,2869
763,502,2869
776,498,2845
796,498,2845
816,498,2845
843,502,2869
870,506,2893
720,494,2942
723,482,2869
736,478,2845
756,478,2845
776,478,2845
796,478,2845
809,474,2822
836,478,2845
856,478,2845
883,482,2869
720,474,2942
723,462,2869
736,458,2845
756,458,2845
770,454,2822
790,454,2822
816,458,2845
836,458,2845
856,458,2845
891,466,2893
714,449,2917
723,442,2869
736,438,2845
750,434,2822
770,434,2822
790,434,2822
816,438,2845
836,438,2845
856,438,2845
883,442,2869
918,449,2917
712,440,2993
714,429,2917
723,422,2869
736,418,2845
750,415,2822
770,415,2822
790,415,2822
803,411,2799
829,415,2822
856,418,2845
883,422,2869
918,429,2917
947,432,2942
691,419,2993
706,415,2967
714,408,2917
729,405,2893
736,398,2845
750,395,2822
770,395,2822
790,395,2822
803,392,2799
822,392,2799
856,398,2845
876,398,2845
918,408,2917
947,412,2942
697,401,3019
706,394,2967
714,388,2917
729,385,2893
736,378,2845
750,375,2822
770,375,2822
790,375,2822
803,372,2799
822,372,2799
849,375,2822
876,378,2845
911,385,2893
947,391,2942
691,377,2993
706,374,2967
720,371,2942
729,364,2893
736,358,2845
750,355,2822
764,352,2799
777,350,2777
797,350,2777
816,350,2777
842,352,2799
876,358,2845
903,361,2869
947,371,2942
685,353,2967
706,353,2967
720,350,2942
729,344,2893
736,338,2845
750,336,2822
758,330,2777
777,330,2777
797,330,2777
822,333,2799
842,333,2799
876,338,2845
903,341,2869
939,347,2917
967,350,2942
685,332,2967
706,332,2967
720,329,2942
723,321,2869
736,318,2845
750,316,2822
758,311,2777
777,311,2777
797,311,2777
822,313,2799
842,313,2799
876,318,2845
903,321,2869
939,326,2917
691,314,2993
706,311,2967
726,311,2967
735,306,2917
736,298,2845
744,294,2799
764,294,2799
777,291,2777
797,291,2777
822,294,2799
842,294,2799
876,298,2845
903,301,2869
947,309,2942
676,296,3019
691,293,2993
706,291,2967
726,291,2967
741,288,2942
743,281,2869
750,276,2822
764,274,2799
777,272,2777
797,272,2777
816,272,2777
849,276,2822
883,281,2869
911,283,2893
939,286,2917
959,286,2917
676,274,3019
691,272,2993
706,270,2967
726,270,2967
741,267,2942
749,263,2893
763,261,2869
764,254,2799
777,252,2777
797,252,2777
809,250,2754
842,254,2799
876,259,2845
903,261,2869
939,265,2917
959,265,2917
676,253,3019
691,251,2993
706,249,2967
726,249,2967
741,247,2942
762,247,2942
775,245,2917
770,237,2822
777,233,2777
797,233,2777
809,231,2754
849,237,2822
876,239,2845
903,241,2869
931,243,2893
959,245,2917
670,230,2993
685,228,2967
706,228,2967
720,226,2942
741,226,2942
762,226,2942
775,224,2917
770,217,2822
771,212,2754
790,212,2754
809,212,2754
842,215,2799
876,219,2845
903,221,2869
939,224,2917
959,224,2917
670,209,2993
685,207,2967
706,207,2967
726,207,2967
741,206,2942
755,204,2917
763,201,2869
758,194,2777
771,192,2754
790,192,2754
809,192,2754
842,196,2799
876,199,2845
903,201,2869
939,204,2917
959,204,2917
676,190,3019
691,188,2993
706,187,2967
726,187,2967
741,185,2942
749,182,2893
756,179,2845
758,175,2777
771,173,2754
784,172,2733
