x,y,z
933,847,3101
955,847,3101
890,825,3101
903,818,3073
925,818,3073
946,818,3073
976,825,3101
860,796,3073
898,811,3129
903,796,3073
916,789,3046
946,796,3073
968,796,3073
989,796,3073
868,782,3101
890,782,3101
903,775,3073
916,768,3046
938,768,3046
968,775,3073
989,775,3073
1011,775,3073
838,753,3073
860,753,3073
881,753,3073
895,746,3046
916,746,3046
938,746,3046
968,753,3073
980,746,3046
1011,753,3073
860,732,3073
874,725,3046
895,725,3046
916,725,3046
938,725,3046
959,725,3046
980,725,3046
1020,738,3101
846,716,3101
860,710,3073
881,710,3073
895,704,3046
916,704,3046
938,704,3046
959,704,3046
989,710,3073
1020,716,3101
860,688,3073
881,688,3073
895,682,3046
916,682,3046
938,682,3046
959,682,3046
980,682,3046
1020,695,3101
876,679,3129
881,667,3073
895,661,3046
908,655,3019
938,661,3046
959,661,3046
980,661,3046
1011,667,3073
868,651,3101
881,645,3073
895,640,3046
916,640,3046
929,634,3019
959,640,3046
989,645,3073
1011,645,3073
890,630,3101
903,624,3073
916,618,3046
938,618,3046
959,618,3046
989,624,3073
1029,635,3129
903,602,3073
916,597,3046
938,597,3046
976,608,3101
1007,613,3129
1020,608,3101
1032,602,3073
895,576,3046
916,576,3046
946,581,3073
985,591,3129
1007,591,3129
1020,586,3101
1041,586,3101
1063,586,3101
1075,581,3073
1087,576,3046
1098,571,3019
933,564,3101
955,564,3101
976,564,3101
998,564,3101
1029,569,3129
1032,559,3073
1054,559,3073
1075,559,3073
1087,554,3046
1108,554,3046
1130,554,3046
1151,554,3046
945,563,3216
959,558,3186
963,548,3129
985,548,3129
998,543,3101
1020,543,3101
1032,538,3073
1044,533,3046
1066,533,3046
1087,533,3046
1098,528,3019
1120,528,3019
1141,528,3019
1172,533,3046
949,556,3309
945,540,3216
959,535,3186
972,530,3157
985,526,3129
998,521,3101
1011,516,3073
1032,516,3073
1044,512,3046
1066,512,3046
1077,507,3019
1089,503,2993
1110,503,2993
1131,503,2993
1162,507,3019
1204,516,3073
917,528,3277
940,528,3277
936,513,3186
950,508,3157
972,508,3157
985,504,3129
989,495,3073
1011,495,3073
1023,490,3046
1044,490,3046
1066,490,3046
1077,486,3019
1089,482,2993
1100,478,2967
1131,482,2993
1152,482,2993
1183,486,3019
847,491,3186
912,514,3341
917,505,3277
931,500,3246
936,491,3186
950,486,3157
963,482,3129
976,477,3101
989,473,3073
1011,473,3073
1023,469,3046
1044,469,3046
1056,465,3019
1077,465,3019
1089,461,2993
1100,457,2967
1121,457,2967
1152,461,2993
1173,461,2993
894,482,3277
917,482,3277
923,473,3216
928,464,3157
950,464,3157
972,464,3157
976,456,3101
989,452,3073
1002,448,3046
1023,448,3046
1035,444,3019
1056,444,3019
1077,444,3019
1080,436,2967
1100,436,2967
1121,436,2967
1152,440,2993
1173,440,2993
912,468,3341
917,459,3277
923,450,3216
928,442,3157
950,442,3157
963,438,3129
968,430,3073
989,430,3073
1002,426,3046
1023,426,3046
1035,423,3019
1056,423,3019
1068,419,2993
1080,415,2967
1100,415,2967
1121,415,2967
1152,419,2993
1163,415,2967
1183,415,2967
903,440,3309
917,436,3277
923,428,3216
936,424,3186
941,416,3129
955,412,3101
959,405,3046
980,405,3046
1002,405,3046
1023,405,3046
1035,401,3019
1056,401,3019
1068,398,2993
1089,398,2993
1110,398,2993
1121,394,2967
1142,394,2967
1163,394,2967
1183,394,2967
903,417,3309
908,409,3246
914,401,3186
928,398,3157
941,394,3129
946,387,3073
968,387,3073
989,387,3073
1002,384,3046
1023,384,3046
1044,384,3046
1056,380,3019
1068,377,2993
1089,377,2993
1110,377,2993
1121,374,2967
1142,374,2967
1173,377,2993
1183,374,2967
903,394,3309
900,383,3216
914,379,3186
928,376,3157
933,369,3101
946,366,3073
968,366,3073
989,366,3073
1002,362,3046
1023,362,3046
1044,362,3046
1056,359,3019
1068,356,2993
1089,356,2993
1110,356,2993
1121,353,2967
1142,353,2967
1173,356,2993
1183,353,2967
1194,350,2942
888,374,3341
903,370,3309
900,360,3216
914,357,3186
928,353,3157
941,350,3129
946,344,3073
968,344,3073
989,344,3073
1002,341,3046
1014,338,3019
1035,338,3019
1056,338,3019
1077,338,3019
1098,338,3019
1110,335,2993
1121,332,2967
1142,332,2967
1163,332,2967
1183,332,2967
1194,329,2942
1215,329,2942
928,376,3583
888,351,3341
903,347,3309
900,337,3216
914,334,3186
928,331,3157
941,328,3129
955,325,3101
968,322,3073
980,320,3046
1002,320,3046
1014,317,3019
1035,317,3019
1056,317,3019
1087,320,3046
1098,317,3019
1100,311,2967
1121,311,2967
1142,311,2967
1163,311,2967
1183,311,2967
1204,311,2967
1225,311,2967
906,334,3406
894,321,3277
900,315,3216
914,312,3186
928,309,3157
941,306,3129
946,301,3073
959,298,3046
980,298,3046
1002,298,3046
1023,298,3046
1035,296,3019
1056,296,3019
1087,298,3046
1098,296,3019
1110,293,2993
1121,291,2967
1142,291,2967
1163,291,2967
1183,291,2967
1204,291,2967
1236,293,2993
897,307,3373
894,298,3277
900,292,3216
914,290,3186
936,290,3186
950,287,3157
946,279,3073
959,277,3046
980,277,3046
1002,277,3046
1014,274,3019
1035,274,3019
1056,274,3019
1087,277,3046
1108,277,3046
1120,274,3019
1131,272,2993
1142,270,2967
1163,270,2967
1183,270,2967
1215,272,2993
886,272,3246
892,267,3186
914,267,3186
936,267,3186
950,265,3157
955,260,3101
959,256,3046
980,256,3046
993,253,3019
1014,253,3019
1035,253,3019
1066,256,3046
1087,256,3046
1108,256,3046
1130,256,3046
1141,253,3019
1142,249,2967
1163,249,2967
1183,249,2967
1215,251,2993
886,250,3246
900,247,3216
914,245,3186
936,245,3186
941,241,3129
955,238,3101
968,236,3073
980,234,3046
993,232,3019
1014,232,3019
1035,232,3019
1066,234,3046
1087,234,3046
1108,234,3046
1130,234,3046
1141,232,3019
1142,228,2967
1163,228,2967
1183,228,2967
1204,228,2967
894,229,3277
908,227,3246
914,223,3186
928,221,3157
933,217,3101
955,217,3101
968,215,3073
980,213,3046
1002,213,3046
1014,211,3019
1035,211,3019
1056,211,3019
1077,211,3019
1108,213,3046
1130,213,3046
1141,211,3019
1142,207,2967
1153,206,2942
1173,206,2942
924,219,3475
903,208,3309
900,202,3216
914,200,3186
919,197,3129
925,193,3073
946,193,3073
968,193,3073
980,192,3046
1002,192,3046
1014,190,3019
1035,190,3019
1047,188,2993
1068,188,2993
1098,190,3019
1120,190,3019
1131,188,2993
1132,185,2942
1153,185,2942
1173,185,2942
918,198,3546
915,192,3440
912,187,3341
908,181,3246
914,178,3186
928,176,3157
933,173,3101
946,172,3073
968,172,3073
980,170,3046
1002,170,3046
1014,169,3019
1035,169,3019
1056,169,3019
1077,169,3019
1098,169,3019
1110,167,2993
1121,166,2967
1132,164,2942
1153,164,2942
1173,164,2942
900,170,3475
915,168,3440
920,165,3373
917,160,3277
914,156,3186
928,154,3157
933,152,3101
955,152,3101
968,150,3073
980,149,3046
1002,149,3046
1023,149,3046
1035,148,3019
1066,149,3046
1077,148,3019
1098,148,3019
1110,146,2993
1121,145,2967
1132,144,2942
1153,144,2942
1163,143,2917
891,144,3440
915,144,3440
929,143,3406
917,137,3277
914,133,3186
928,132,3157
941,131,3129
946,129,3073
968,129,3073
980,128,3046
1002,128,3046
1014,126,3019
1044,128,3046
1066,128,3046
1087,128,3046
1098,126,3019
1110,125,2993
1121,124,2967
1132,123,2942
1153,123,2942
891,120,3440
906,119,3406
929,119,3406
917,114,3277
914,111,3186
928,110,3157
941,109,3129
946,107,3073
968,107,3073
980,106,3046
993,105,3019
1014,105,3019
1035,105,3019
1056,105,3019
1077,105,3019
1098,105,3019
1110,104,2993
1112,103,2942
1132,103,2942
1143,102,2917
858,95,3406
891,96,3440
915,96,3440
929,95,3406
908,90,3246
914,89,3186
928,88,3157
941,87,3129
955,86,3101
968,86,3073
980,85,3046
1002,85,3046
1023,85,3046
1044,85,3046
1056,84,3019
1077,84,3019
1098,84,3019
1100,83,2967
1112,82,2942
1132,82,2942
1153,82,2942
858,71,3406
891,72,3440
914,66,3186
928,66,3157
941,65,3129
955,65,3101
968,64,3073
989,64,3073
1002,64,3046
1023,64,3046
1035,63,3019
1056,63,3019
1087,64,3046
1089,62,2993
1091,61,2942
1102,61,2917
1132,61,2942
842,48,3440
866,48,3440
891,48,3440
917,45,3277
931,45,3246
936,44,3186
959,44,3186
972,44,3157
968,43,3073
989,43,3073
1002,42,3046
1023,42,3046
1044,42,3046
1066,42,3046
1087,42,3046
1089,41,2993
1091,41,2942
1112,41,2942
1132,41,2942
818,24,3440
842,24,3440
858,23,3406
908,22,3246
931,22,3246
945,22,3216
959,22,3186
972,22,3157
976,21,3101
989,21,3073
1011,21,3073
1023,21,3046
1044,21,3046
1066,21,3046
1077,21,3019
1070,20,2942
1082,20,2917
1112,20,2942
1152,20,2993
1226,21,3129
818,0,3440
834,0,3406
841,0,3341
894,0,3277
908,0,3246
923,0,3216
936,0,3186
950,0,3157
963,0,3129
968,0,3073
989,0,3073
1011,0,3073
1032,0,3073
1044,0,3046
1056,0,3019
1050,0,2942
1061,0,2917
1082,0,2917
1112,0,2942
1183,0,3073
1226,0,3129
794,-25,3440
818,-25,3440
842,-25,3440
903,-24,3309
908,-23,3246
914,-23,3186
936,-23,3186
941,-22,3129
963,-22,3129
968,-22,3073
989,-22,3073
1002,-22,3046
1023,-22,3046
1044,-22,3046
1038,-21,2967
1041,-21,2917
1061,-21,2917
1082,-21,2917
1112,-21,2942
1183,-22,3073
1226,-22,3129
802,-49,3475
827,-49,3475
868,-50,3546
894,-46,3277
917,-46,3277
923,-46,3216
936,-45,3186
950,-45,3157
963,-44,3129
968,-44,3073
989,-44,3073
1002,-43,3046
1023,-43,3046
1035,-43,3019
1029,-42,2942
1032,-41,2893
1053,-41,2893
1082,-41,2917
1112,-42,2942
1183,-44,3073
818,-73,3440
880,-70,3309
894,-69,3277
908,-69,3246
923,-68,3216
