x,y,z
642,849,3277
596,826,3277
619,826,3277
636,818,3246
652,811,3216
669,803,3186
679,789,3129
573,803,3277
596,803,3277
619,803,3277
630,788,3216
652,788,3216
675,788,3216
691,781,3186
573,780,3277
596,780,3277
613,773,3246
630,766,3216
652,766,3216
675,766,3216
697,766,3216
727,773,3246
579,765,3309
596,757,3277
613,750,3246
630,743,3216
652,743,3216
669,736,3186
697,743,3216
727,750,3246
584,749,3341
596,734,3277
613,727,3246
624,714,3186
646,714,3186
669,714,3186
697,721,3216
579,718,3309
596,711,3277
613,704,3246
630,698,3216
646,691,3186
675,698,3216
697,698,3216
720,698,3216
579,695,3309
596,688,3277
613,682,3246
630,675,3216
658,682,3246
675,675,3216
697,675,3216
741,695,3309
579,672,3309
596,665,3277
619,665,3277
636,659,3246
665,665,3277
688,665,3277
704,659,3246
572,668,3406
584,655,3341
602,649,3309
619,642,3277
642,642,3277
658,636,3246
688,642,3277
704,636,3246
590,638,3373
602,625,3309
619,619,3277
642,619,3277
658,614,3246
681,614,3246
711,619,3277
553,626,3440
577,626,3440
602,626,3440
613,614,3373
625,602,3309
642,596,3277
665,596,3277
701,608,3341
731,614,3373
505,602,3440
535,608,3475
559,608,3475
572,596,3406
596,596,3406
619,596,3406
631,585,3341
648,579,3309
678,585,3341
708,590,3373
731,590,3373
762,596,3406
779,590,3373
481,578,3440
505,578,3440
529,578,3440
553,578,3440
577,578,3440
602,578,3440
619,572,3406
637,567,3373
661,567,3373
678,561,3341
701,561,3341
731,567,3373
762,572,3406
786,572,3406
810,572,3406
818,561,3341
841,561,3341
457,554,3440
481,554,3440
505,554,3440
529,554,3440
553,554,3440
577,554,3440
596,548,3406
613,543,3373
637,543,3373
667,548,3406
684,543,3373
708,543,3373
725,538,3341
755,543,3373
779,543,3373
810,548,3406
826,543,3373
850,543,3373
882,548,3406
437,535,3475
457,530,3440
481,530,3440
505,530,3440
529,530,3440
553,530,3440
572,524,3406
596,524,3406
613,519,3373
637,519,3373
667,524,3406
684,519,3373
715,524,3406
725,514,3341
741,510,3309
771,514,3341
802,519,3373
826,519,3373
850,519,3373
873,519,3373
437,511,3475
462,511,3475
481,506,3440
500,501,3406
524,501,3406
548,501,3406
572,501,3406
590,496,3373
613,496,3373
637,496,3373
661,496,3373
678,491,3341
708,496,3373
731,496,3373
748,491,3341
779,496,3373
795,491,3341
826,496,3373
858,501,3406
873,496,3373
880,486,3309
426,502,3583
437,486,3475
457,482,3440
481,482,3440
505,482,3440
524,477,3406
548,477,3406
572,477,3406
590,472,3373
613,472,3373
637,472,3373
654,468,3341
671,463,3309
694,463,3309
731,472,3373
755,472,3373
771,468,3341
795,468,3341
826,472,3373
858,477,3406
882,477,3406
906,477,3406
418,497,3738
421,472,3546
433,457,3440
457,457,3440
481,457,3440
500,453,3406
524,453,3406
548,453,3406
566,448,3373
584,444,3341
608,444,3341
631,444,3341
648,440,3309
658,432,3246
701,444,3341
731,448,3373
748,444,3341
764,440,3309
795,444,3341
826,448,3373
850,448,3373
882,453,3406
906,453,3406
929,453,3406
423,476,3779
421,447,3546
437,438,3475
457,433,3440
481,433,3440
500,429,3406
524,429,3406
543,425,3373
561,421,3341
590,425,3373
608,421,3341
625,417,3309
708,425,3373
725,421,3341
741,417,3309
764,417,3309
787,417,3309
818,421,3341
850,425,3373
882,429,3406
906,429,3406
929,429,3406
393,418,3510
417,418,3510
437,413,3475
462,413,3475
481,409,3440
505,409,3440
524,405,3406
543,401,3373
561,397,3341
590,401,3373
608,397,3341
625,394,3309
701,397,3341
731,401,3373
748,397,3341
764,394,3309
787,394,3309
818,397,3341
850,401,3373
882,405,3406
906,405,3406
929,405,3406
953,405,3406
397,397,3546
417,393,3510
442,393,3510
462,389,3475
481,385,3440
505,385,3440
524,381,3406
537,374,3341
555,370,3309
596,381,3406
613,378,3373
625,370,3309
654,374,3341
691,381,3406
701,374,3341
725,374,3341
748,374,3341
771,374,3341
787,370,3309
818,374,3341
850,378,3373
873,378,3373
906,381,3406
929,381,3406
944,378,3373
376,376,3583
401,376,3583
417,368,3510
437,365,3475
466,368,3510
481,361,3440
505,361,3440
524,357,3406
543,354,3373
561,351,3341
590,354,3373
613,354,3373
631,351,3341
642,344,3277
691,357,3406
708,354,3373
718,347,3309
741,347,3309
771,351,3341
795,351,3341
826,354,3373
850,354,3373
873,354,3373
906,357,3406
929,357,3406
953,357,3406
977,357,3406
397,347,3546
417,344,3510
437,340,3475
462,340,3475
486,340,3475
505,337,3440
524,334,3406
548,334,3406
572,334,3406
596,334,3406
613,330,3373
631,327,3341
648,324,3309
671,324,3309
694,324,3309
718,324,3309
741,324,3309
771,327,3341
795,327,3341
834,334,3406
858,334,3406
882,334,3406
906,334,3406
920,330,3373
935,327,3341
968,330,3373
397,322,3546
421,322,3546
437,316,3475
462,316,3475
486,316,3475
505,313,3440
524,310,3406
548,310,3406
572,310,3406
590,307,3373
613,307,3373
637,307,3373
661,307,3373
678,304,3341
694,301,3309
718,301,3309
741,301,3309
764,301,3309
787,301,3309
834,310,3406
858,310,3406
891,313,3440
906,310,3406
912,304,3341
917,298,3277
401,301,3583
421,298,3546
446,298,3546
471,298,3546
491,295,3510
510,292,3475
524,286,3406
548,286,3406
566,283,3373
590,283,3373
613,283,3373
637,283,3373
654,280,3341
678,280,3341
708,283,3373
718,278,3309
741,278,3309
764,278,3309
787,278,3309
834,286,3406
866,289,3440
891,289,3440
906,286,3406
929,286,3406
926,278,3309
388,284,3698
397,273,3546
421,273,3546
446,273,3546
471,273,3546
496,273,3546
510,267,3475
524,262,3406
548,262,3406
566,259,3373
590,259,3373
613,259,3373
637,259,3373
648,255,3309
684,259,3373
708,259,3373
718,255,3309
741,255,3309
764,255,3309
795,257,3341
826,259,3373
866,265,3440
891,265,3440
906,262,3406
929,262,3406
953,262,3406
380,253,3621
401,251,3583
421,248,3546
446,248,3546
476,251,3583
496,248,3546
510,243,3475
524,238,3406
543,236,3373
561,234,3341
584,234,3341
613,236,3373
631,234,3341
654,234,3341
684,236,3373
708,236,3373
725,234,3341
748,234,3341
771,234,3341
795,234,3341
834,238,3406
866,241,3440
891,241,3440
906,238,3406
920,236,3373
944,236,3373
376,225,3583
397,223,3546
421,223,3546
446,223,3546
476,225,3583
501,225,3583
510,219,3475
524,214,3406
543,212,3373
555,208,3309
573,206,3277
613,212,3373
643,214,3406
661,212,3373
684,212,3373
708,212,3373
725,210,3341
748,210,3341
771,210,3341
802,212,3373
842,216,3440
866,216,3440
891,216,3440
906,214,3406
920,212,3373
944,212,3373
977,214,3406
1001,214,3406
368,196,3510
393,196,3510
413,194,3475
446,198,3546
476,200,3583
496,198,3546
510,194,3475
529,192,3440
548,190,3406
566,189,3373
584,187,3341
613,189,3373
637,189,3373
654,187,3341
678,187,3341
694,185,3309
718,185,3309
748,187,3341
764,185,3309
802,189,3373
842,192,3440
866,192,3440
891,192,3440
906,190,3406
920,189,3373
944,189,3373
968,189,3373
1001,190,3406
1035,192,3440
393,172,3510
417,172,3510
446,173,3546
476,175,3583
496,173,3546
510,170,3475
529,168,3440
548,167,3406
566,165,3373
590,165,3373
613,165,3373
625,162,3309
648,162,3309
678,163,3341
694,162,3309
718,162,3309
748,163,3341
764,162,3309
795,163,3341
834,167,3406
866,168,3440
906,167,3406
920,165,3373
935,163,3341
949,162,3309
393,147,3510
417,147,3510
442,147,3510
471,149,3546
496,149,3546
510,146,3475
529,144,3440
548,143,3406
572,143,3406
596,143,3406
613,141,3373
631,140,3341
648,139,3309
678,140,3341
701,140,3341
718,139,3309
748,140,3341
764,139,3309
787,139,3309
826,141,3373
866,144,3440
920,141,3373
935,140,3341
393,122,3510
413,121,3475
437,121,3475
466,122,3510
491,122,3510
510,121,3475
529,120,3440
553,120,3440
572,119,3406
596,119,3406
613,118,3373
637,118,3373
654,117,3341
678,117,3341
701,117,3341
731,118,3373
748,117,3341
764,115,3309
787,115,3309
834,119,3406
858,119,3406
903,115,3309
393,98,3510
417,98,3510
437,97,3475
466,98,3510
496,99,3546
515,98,3510
535,97,3475
553,96,3440
572,95,3406
596,95,3406
613,94,3373
637,94,3373
661,94,3373
678,93,3341
708,94,3373
731,94,3373
748,93,3341
764,92,3309
787,92,3309
826,94,3373
413,73,3475
429,71,3406
466,73,3510
496,74,3546
515,73,3510
535,73,3475
553,72,3440
577,72,3440
596,71,3406
619,71,3406
643,71,3406
661,70,3373
684,70,3373
708,70,3373
731,70,3373
748,70,3341
771,70,3341
802,70,3373
826,70,3373
413,48,3475
433,48,3440
457,48,3440
491,49,3510
510,48,3475
535,48,3475
559,48,3475
577,48,3440
596,47,3406
626,48,3440
650,48,3440
667,47,3406
684,47,3373
715,47,3406
739,47,3406
755,47,3373
786,47,3406
810,47,3406
834,47,3406
413,24,3475
433,24,3440
457,24,3440
486,24,3475
510,24,3475
529,24,3440
553,24,3440
577,24,3440
596,23,3406
619,23,3406
643,23,3406
667,23,3406
684,23,3373
708,23,3373
731,23,3373
748,23,3341
779,23,3373
810,23,3406
842,24,3440
413,0,3475
433,0,3440
457,0,3440
481,0,3440
505,0,3440
529,0,3440
548,0,3406
572,0,3406
596,0,3406
619,0,3406
643,0,3406
654,0,3341
678,0,3341
708,0,3373
725,0,3341
748,0,3341
771,0,3341
795,0,3341
826,0,3373
409,-25,3440
433,-25,3440
457,-25,3440
476,-24,3406
505,-25,3440
529,-25,3440
548,-24,3406
572,-24,3406
596,-24,3406
619,-24,3406
637,-24,3373
661,-24,3373
684,-24,3373
701,-24,3341
725,-24,3341
748,-24,3341
771,-24,3341
795,-24,3341
834,-24,3406
413,-49,3475
437,-49,3475
457,-49,3440
481,-49,3440
505,-49,3440
524,-48,3406
548,-48,3406
572,-48,3406
596,-48,3406
619,-48,3406
637,-48,3373
661,-48,3373
684,-48,3373
701,-47,3341
718,-47,3309
741,-47,3309
764,-47,3309
787,-47,3309
834,-48,3406
433,-73,3440
457,-73,3440
481,-73,3440
510,-74,3475
529,-73,3440
548,-72,3406
577,-73,3440
596,-72,3406
619,-72,3406
637,-71,3373
661,-71,3373
684,-71,3373
701,-71,3341
725,-71,3341
748,-71,3341
764,-70,3309
787,-70,3309
818,-71,3341
433,-97,3440
457,-97,3440
481,-97,3440
510,-98,3475
524,-96,3406
548,-96,3406
577,-97,3440
602,-97,3440
619,-96,3406
643,-96,3406
667,-96,3406
684,-95,3373
701,-94,3341
725,-94,3341
748,-94,3341
764,-93,3309
787,-93,3309
810,-93,3309
446,-125,3546
466,-123,3510
481,-121,3440
505,-121,3440
524,-120,3406
548,-120,3406
572,-120,3406
602,-121,3440
619,-120,3406
643,-120,3406
667,-120,3406
684,-119,3373
701,-118,3341
725,-118,3341
748,-118,3341
764,-116,3309
795,-118,3341
810,-116,3309
446,-150,3546
466,-148,3510
481,-145,3440
505,-145,3440
