x,y,z
-222,818,3157
-199,818,3157
-177,818,3157
-157,825,3186
-244,796,3157
-222,796,3157
-199,796,3157
-177,796,3157
-155,796,3157
-133,796,3157
-111,796,3157
-244,774,3157
-220,767,3129
-198,767,3129
-177,774,3157
-155,774,3157
-133,774,3157
-112,781,3186
-271,766,3216
-244,752,3157
-218,738,3101
-198,745,3129
-177,752,3157
-155,752,3157
-133,752,3157
-111,752,3157
-90,758,3186
-288,729,3157
-266,729,3157
-244,729,3157
-220,723,3129
-198,723,3129
-176,723,3129
-155,729,3157
-133,729,3157
-112,736,3186
-90,736,3186
-290,714,3186
-268,714,3186
-244,707,3157
-222,707,3157
-199,707,3157
-177,707,3157
-155,707,3157
-134,714,3186
-112,714,3186
-90,714,3186
-268,691,3186
-244,685,3157
-222,685,3157
-199,685,3157
-177,685,3157
-155,685,3157
-134,691,3186
-112,691,3186
-91,698,3216
-268,669,3186
-244,663,3157
-222,663,3157
-201,669,3186
-177,663,3157
-157,669,3186
-134,669,3186
-112,669,3186
-268,647,3186
-246,647,3186
-224,647,3186
-201,647,3186
-179,647,3186
-157,647,3186
-134,647,3186
-246,624,3186
-224,624,3186
-201,624,3186
-179,624,3186
-158,630,3216
-137,636,3246
-248,608,3216
-226,608,3216
-201,602,3186
-181,608,3216
-160,614,3246
-138,619,3277
-116,625,3309
-314,626,3440
-287,620,3406
-253,596,3277
-226,585,3216
-203,585,3216
-182,591,3246
-160,591,3246
-138,596,3277
-116,602,3309
-93,602,3309
-70,602,3309
-341,608,3475
-314,602,3440
-287,596,3406
-260,590,3373
-232,579,3309
-207,573,3277
-184,573,3277
-161,573,3277
-138,573,3277
-115,573,3277
-93,579,3309
-69,573,3277
-46,573,3277
-23,573,3277
-338,578,3440
-310,572,3406
-287,572,3406
-263,572,3406
-234,561,3341
-209,556,3309
-186,556,3309
-163,556,3309
-138,551,3277
-115,551,3277
-93,556,3309
-69,551,3277
-46,551,3277
-23,551,3277
0,551,3277
-365,559,3475
-338,554,3440
-310,548,3406
-287,548,3406
-260,543,3373
-232,533,3309
-209,533,3309
-186,533,3309
-163,533,3309
-138,528,3277
-115,528,3277
-92,528,3277
-69,528,3277
-46,528,3277
-23,518,3216
0,523,3246
22,528,3277
46,538,3341
-338,530,3440
-310,524,3406
-281,514,3341
-258,514,3341
-232,510,3309
-209,510,3309
-186,510,3309
-163,510,3309
-138,505,3277
-115,505,3277
-92,505,3277
-69,505,3277
-46,500,3246
-23,495,3216
0,500,3246
22,505,3277
46,510,3309
-365,511,3475
-334,501,3406
-307,496,3373
-281,491,3341
-255,486,3309
-232,486,3309
-209,486,3309
-186,486,3309
-161,482,3277
-138,482,3277
-115,482,3277
-92,482,3277
-69,482,3277
-46,477,3246
-23,477,3246
0,486,3309
23,486,3309
45,482,3277
69,486,3309
